race;horseNumber;odds;type
[10, 11];[1, 1];435.0;DBL
[10, 11];[2, 1];567.0;DBL
[10, 11];[3, 1];494.0;DBL
[10, 11];[4, 1];642.0;DBL
[10, 11];[5, 1];951.0;DBL
[10, 11];[6, 1];999.0;DBL
[10, 11];[7, 1];521.0;DBL
[10, 11];[8, 1];999.0;DBL
[10, 11];[9, 1];999.0;DBL
[10, 11];[10, 1];493.0;DBL
[10, 11];[11, 1];356.0;DBL
[10, 11];[12, 1];250.0;DBL
[10, 11];[1, 2];110.0;DBL
[10, 11];[2, 2];32.0;DBL
[10, 11];[3, 2];173.0;DBL
[10, 11];[4, 2];150.0;DBL
[10, 11];[5, 2];272.0;DBL
[10, 11];[6, 2];999.0;DBL
[10, 11];[7, 2];80.0;DBL
[10, 11];[8, 2];880.0;DBL
[10, 11];[9, 2];642.0;DBL
[10, 11];[10, 2];68.0;DBL
[10, 11];[11, 2];27.0;DBL
[10, 11];[12, 2];36.0;DBL
[10, 11];[1, 3];135.0;DBL
[10, 11];[2, 3];114.0;DBL
[10, 11];[3, 3];261.0;DBL
[10, 11];[4, 3];239.0;DBL
[10, 11];[5, 3];368.0;DBL
[10, 11];[6, 3];999.0;DBL
[10, 11];[7, 3];175.0;DBL
[10, 11];[8, 3];999.0;DBL
[10, 11];[9, 3];999.0;DBL
[10, 11];[10, 3];115.0;DBL
[10, 11];[11, 3];72.0;DBL
[10, 11];[12, 3];57.0;DBL
[10, 11];[1, 4];173.0;DBL
[10, 11];[2, 4];167.0;DBL
[10, 11];[3, 4];181.0;DBL
[10, 11];[4, 4];210.0;DBL
[10, 11];[5, 4];455.0;DBL
[10, 11];[6, 4];999.0;DBL
[10, 11];[7, 4];236.0;DBL
[10, 11];[8, 4];999.0;DBL
[10, 11];[9, 4];940.0;DBL
[10, 11];[10, 4];138.0;DBL
[10, 11];[11, 4];91.0;DBL
[10, 11];[12, 4];72.0;DBL
[10, 11];[1, 5];29.0;DBL
[10, 11];[2, 5];14.0;DBL
[10, 11];[3, 5];37.0;DBL
[10, 11];[4, 5];37.0;DBL
[10, 11];[5, 5];71.0;DBL
[10, 11];[6, 5];315.0;DBL
[10, 11];[7, 5];33.0;DBL
[10, 11];[8, 5];237.0;DBL
[10, 11];[9, 5];164.0;DBL
[10, 11];[10, 5];22.0;DBL
[10, 11];[11, 5];8.0;DBL
[10, 11];[12, 5];5.0;DBL
[10, 11];[1, 6];85.0;DBL
[10, 11];[2, 6];73.0;DBL
[10, 11];[3, 6];157.0;DBL
[10, 11];[4, 6];136.0;DBL
[10, 11];[5, 6];178.0;DBL
[10, 11];[6, 6];906.0;DBL
[10, 11];[7, 6];116.0;DBL
[10, 11];[8, 6];839.0;DBL
[10, 11];[9, 6];613.0;DBL
[10, 11];[10, 6];94.0;DBL
[10, 11];[11, 6];46.0;DBL
[10, 11];[12, 6];20.0;DBL
[10, 11];[1, 7];999.0;DBL
[10, 11];[2, 7];924.0;DBL
[10, 11];[3, 7];999.0;DBL
[10, 11];[4, 7];999.0;DBL
[10, 11];[5, 7];999.0;DBL
[10, 11];[6, 7];999.0;DBL
[10, 11];[7, 7];999.0;DBL
[10, 11];[8, 7];999.0;DBL
[10, 11];[9, 7];999.0;DBL
[10, 11];[10, 7];999.0;DBL
[10, 11];[11, 7];454.0;DBL
[10, 11];[12, 7];336.0;DBL
[10, 11];[1, 8];429.0;DBL
[10, 11];[2, 8];394.0;DBL
[10, 11];[3, 8];779.0;DBL
[10, 11];[4, 8];442.0;DBL
[10, 11];[5, 8];894.0;DBL
[10, 11];[6, 8];999.0;DBL
[10, 11];[7, 8];209.0;DBL
[10, 11];[8, 8];999.0;DBL
[10, 11];[9, 8];999.0;DBL
[10, 11];[10, 8];294.0;DBL
[10, 11];[11, 8];241.0;DBL
