race;horseNumber;odds;type
[1, 2];[1, 1];193.0;DBL
[1, 2];[2, 1];449.0;DBL
[1, 2];[3, 1];58.0;DBL
[1, 2];[4, 1];71.0;DBL
[1, 2];[5, 1];34.0;DBL
[1, 2];[6, 1];270.0;DBL
[1, 2];[7, 1];39.0;DBL
[1, 2];[8, 1];36.0;DBL
[1, 2];[9, 1];26.0;DBL
[1, 2];[10, 1];169.0;DBL
[1, 2];[11, 1];48.0;DBL
[1, 2];[12, 1];46.0;DBL
[1, 2];[1, 2];203.0;DBL
[1, 2];[2, 2];376.0;DBL
[1, 2];[3, 2];69.0;DBL
[1, 2];[4, 2];46.0;DBL
[1, 2];[5, 2];23.0;DBL
[1, 2];[6, 2];173.0;DBL
[1, 2];[7, 2];34.0;DBL
[1, 2];[8, 2];33.0;DBL
[1, 2];[9, 2];16.0;DBL
[1, 2];[10, 2];69.0;DBL
[1, 2];[11, 2];42.0;DBL
[1, 2];[12, 2];25.0;DBL
[1, 2];[1, 3];376.0;DBL
[1, 2];[2, 3];725.0;DBL
[1, 2];[3, 3];84.0;DBL
[1, 2];[4, 3];71.0;DBL
[1, 2];[5, 3];30.0;DBL
[1, 2];[6, 3];269.0;DBL
[1, 2];[7, 3];53.0;DBL
[1, 2];[8, 3];50.0;DBL
[1, 2];[9, 3];28.0;DBL
[1, 2];[10, 3];167.0;DBL
[1, 2];[11, 3];59.0;DBL
[1, 2];[12, 3];47.0;DBL
[1, 2];[1, 4];530.0;DBL
[1, 2];[2, 4];999.0;DBL
[1, 2];[3, 4];89.0;DBL
[1, 2];[4, 4];82.0;DBL
[1, 2];[5, 4];62.0;DBL
[1, 2];[6, 4];381.0;DBL
[1, 2];[7, 4];73.0;DBL
[1, 2];[8, 4];72.0;DBL
[1, 2];[9, 4];40.0;DBL
[1, 2];[10, 4];213.0;DBL
[1, 2];[11, 4];92.0;DBL
[1, 2];[12, 4];76.0;DBL
[1, 2];[1, 5];999.0;DBL
[1, 2];[2, 5];999.0;DBL
[1, 2];[3, 5];530.0;DBL
[1, 2];[4, 5];397.0;DBL
[1, 2];[5, 5];297.0;DBL
[1, 2];[6, 5];886.0;DBL
[1, 2];[7, 5];347.0;DBL
[1, 2];[8, 5];395.0;DBL
[1, 2];[9, 5];289.0;DBL
[1, 2];[10, 5];788.0;DBL
[1, 2];[11, 5];558.0;DBL
[1, 2];[12, 5];335.0;DBL
[1, 2];[1, 6];420.0;DBL
[1, 2];[2, 6];764.0;DBL
[1, 2];[3, 6];145.0;DBL
[1, 2];[4, 6];129.0;DBL
[1, 2];[5, 6];69.0;DBL
[1, 2];[6, 6];266.0;DBL
[1, 2];[7, 6];57.0;DBL
[1, 2];[8, 6];81.0;DBL
[1, 2];[9, 6];53.0;DBL
[1, 2];[10, 6];250.0;DBL
[1, 2];[11, 6];91.0;DBL
[1, 2];[12, 6];83.0;DBL
[1, 2];[1, 7];794.0;DBL
[1, 2];[2, 7];999.0;DBL
[1, 2];[3, 7];289.0;DBL
[1, 2];[4, 7];181.0;DBL
[1, 2];[5, 7];162.0;DBL
[1, 2];[6, 7];822.0;DBL
[1, 2];[7, 7];154.0;DBL
[1, 2];[8, 7];172.0;DBL
[1, 2];[9, 7];115.0;DBL
[1, 2];[10, 7];579.0;DBL
[1, 2];[11, 7];241.0;DBL
[1, 2];[12, 7];164.0;DBL
[1, 2];[1, 8];530.0;DBL
[1, 2];[2, 8];999.0;DBL
[1, 2];[3, 8];149.0;DBL
[1, 2];[4, 8];88.0;DBL
[1, 2];[5, 8];60.0;DBL
[1, 2];[6, 8];419.0;DBL
[1, 2];[7, 8];77.0;DBL
[1, 2];[8, 8];84.0;DBL
[1, 2];[9, 8];51.0;DBL
[1, 2];[10, 8];181.0;DBL
[1, 2];[11, 8];72.0;DBL
[1, 2];[12, 8];77.0;DBL
[1, 2];[1, 9];999.0;DBL
[1, 2];[2, 9];999.0;DBL
[1, 2];[3, 9];655.0;DBL
[1, 2];[4, 9];686.0;DBL
