race;horseNumber;odds;type
[5, 6];[1, 1];840.0;DBL
[5, 6];[2, 1];999.0;DBL
[5, 6];[3, 1];999.0;DBL
[5, 6];[4, 1];908.0;DBL
[5, 6];[5, 1];858.0;DBL
[5, 6];[6, 1];999.0;DBL
[5, 6];[7, 1];999.0;DBL
[5, 6];[8, 1];795.0;DBL
[5, 6];[9, 1];999.0;DBL
[5, 6];[10, 1];999.0;DBL
[5, 6];[11, 1];999.0;DBL
[5, 6];[12, 1];604.0;DBL
[5, 6];[13, 1];999.0;DBL
[5, 6];[14, 1];899.0;DBL
[5, 6];[1, 2];128.0;DBL
[5, 6];[2, 2];106.0;DBL
[5, 6];[3, 2];229.0;DBL
[5, 6];[4, 2];43.0;DBL
[5, 6];[5, 2];98.0;DBL
[5, 6];[6, 2];278.0;DBL
[5, 6];[7, 2];975.0;DBL
[5, 6];[8, 2];42.0;DBL
[5, 6];[9, 2];138.0;DBL
[5, 6];[10, 2];192.0;DBL
[5, 6];[11, 2];94.0;DBL
[5, 6];[12, 2];50.0;DBL
[5, 6];[13, 2];376.0;DBL
[5, 6];[14, 2];72.0;DBL
[5, 6];[1, 3];62.0;DBL
[5, 6];[2, 3];47.0;DBL
[5, 6];[3, 3];84.0;DBL
[5, 6];[4, 3];17.0;DBL
[5, 6];[5, 3];32.0;DBL
[5, 6];[6, 3];134.0;DBL
[5, 6];[7, 3];404.0;DBL
[5, 6];[8, 3];22.0;DBL
[5, 6];[9, 3];85.0;DBL
[5, 6];[10, 3];71.0;DBL
[5, 6];[11, 3];36.0;DBL
[5, 6];[12, 3];12.0;DBL
[5, 6];[13, 3];134.0;DBL
[5, 6];[14, 3];24.0;DBL
[5, 6];[1, 4];678.0;DBL
[5, 6];[2, 4];355.0;DBL
[5, 6];[3, 4];706.0;DBL
[5, 6];[4, 4];175.0;DBL
[5, 6];[5, 4];526.0;DBL
[5, 6];[6, 4];911.0;DBL
[5, 6];[7, 4];999.0;DBL
[5, 6];[8, 4];264.0;DBL
[5, 6];[9, 4];622.0;DBL
[5, 6];[10, 4];553.0;DBL
[5, 6];[11, 4];424.0;DBL
[5, 6];[12, 4];132.0;DBL
[5, 6];[13, 4];999.0;DBL
[5, 6];[14, 4];246.0;DBL
[5, 6];[1, 5];792.0;DBL
[5, 6];[2, 5];906.0;DBL
[5, 6];[3, 5];999.0;DBL
[5, 6];[4, 5];460.0;DBL
[5, 6];[5, 5];734.0;DBL
[5, 6];[6, 5];999.0;DBL
[5, 6];[7, 5];999.0;DBL
[5, 6];[8, 5];595.0;DBL
[5, 6];[9, 5];750.0;DBL
[5, 6];[10, 5];999.0;DBL
[5, 6];[11, 5];772.0;DBL
[5, 6];[12, 5];375.0;DBL
[5, 6];[13, 5];999.0;DBL
[5, 6];[14, 5];520.0;DBL
[5, 6];[1, 6];357.0;DBL
[5, 6];[2, 6];133.0;DBL
[5, 6];[3, 6];459.0;DBL
[5, 6];[4, 6];147.0;DBL
[5, 6];[5, 6];158.0;DBL
[5, 6];[6, 6];640.0;DBL
[5, 6];[7, 6];999.0;DBL
[5, 6];[8, 6];122.0;DBL
[5, 6];[9, 6];350.0;DBL
[5, 6];[10, 6];443.0;DBL
[5, 6];[11, 6];244.0;DBL
[5, 6];[12, 6];57.0;DBL
[5, 6];[13, 6];875.0;DBL
[5, 6];[14, 6];191.0;DBL
[5, 6];[1, 7];149.0;DBL
[5, 6];[2, 7];119.0;DBL
[5, 6];[3, 7];258.0;DBL
[5, 6];[4, 7];61.0;DBL
[5, 6];[5, 7];95.0;DBL
[5, 6];[6, 7];311.0;DBL
[5, 6];[7, 7];782.0;DBL
[5, 6];[8, 7];79.0;DBL
[5, 6];[9, 7];165.0;DBL
[5, 6];[10, 7];233.0;DBL
[5, 6];[11, 7];111.0;DBL
[5, 6];[12, 7];51.0;DBL
[5, 6];[13, 7];525.0;DBL
[5, 6];[14, 7];73.0;DBL
[5, 6];[1, 8];190.0;DBL
[5, 6];[2, 8];162.0;DBL
[5, 6];[3, 8];413.0;DBL
[5, 6];[4, 8];102.0;DBL
[5, 6];[5, 8];256.0;DBL
[5, 6];[6, 8];476.0;DBL
[5, 6];[7, 8];999.0;DBL
[5, 6];[8, 8];136.0;DBL
[5, 6];[9, 8];347.0;DBL
[5, 6];[10, 8];348.0;DBL
[5, 6];[11, 8];222.0;DBL
[5, 6];[12, 8];80.0;DBL
[5, 6];[13, 8];716.0;DBL
[5, 6];[14, 8];126.0;DBL
[5, 6];[1, 9];92.0;DBL
[5, 6];[2, 9];68.0;DBL
[5, 6];[3, 9];105.0;DBL
[5, 6];[4, 9];16.0;DBL
[5, 6];[5, 9];52.0;DBL
[5, 6];[6, 9];139.0;DBL
[5, 6];[7, 9];585.0;DBL
[5, 6];[8, 9];29.0;DBL
[5, 6];[9, 9];101.0;DBL
[5, 6];[10, 9];90.0;DBL
[5, 6];[11, 9];36.0;DBL
[5, 6];[12, 9];12.0;DBL
[5, 6];[13, 9];195.0;DBL
[5, 6];[14, 9];27.0;DBL
[5, 6];[1, 10];738.0;DBL
[5, 6];[2, 10];641.0;DBL
[5, 6];[3, 10];688.0;DBL
[5, 6];[4, 10];308.0;DBL
[5, 6];[5, 10];511.0;DBL
[5, 6];[6, 10];999.0;DBL
[5, 6];[7, 10];999.0;DBL
[5, 6];[8, 10];312.0;DBL
[5, 6];[9, 10];578.0;DBL
[5, 6];[10, 10];613.0;DBL
[5, 6];[11, 10];315.0;DBL
[5, 6];[12, 10];252.0;DBL
[5, 6];[13, 10];999.0;DBL
[5, 6];[14, 10];338.0;DBL
[5, 6];[1, 11];372.0;DBL
[5, 6];[2, 11];385.0;DBL
[5, 6];[3, 11];467.0;DBL
[5, 6];[4, 11];132.0;DBL
[5, 6];[5, 11];182.0;DBL
[5, 6];[6, 11];885.0;DBL
[5, 6];[7, 11];999.0;DBL
[5, 6];[8, 11];186.0;DBL
[5, 6];[9, 11];356.0;DBL
[5, 6];[10, 11];485.0;DBL
[5, 6];[11, 11];234.0;DBL
[5, 6];[12, 11];113.0;DBL
[5, 6];[13, 11];924.0;DBL
[5, 6];[14, 11];151.0;DBL
[5, 6];[1, 12];253.0;DBL
[5, 6];[2, 12];207.0;DBL
[5, 6];[3, 12];592.0;DBL
[5, 6];[4, 12];136.0;DBL
[5, 6];[5, 12];322.0;DBL
[5, 6];[6, 12];657.0;DBL
[5, 6];[7, 12];999.0;DBL
[5, 6];[8, 12];200.0;DBL
[5, 6];[9, 12];400.0;DBL
[5, 6];[10, 12];468.0;DBL
[5, 6];[11, 12];321.0;DBL
[5, 6];[12, 12];108.0;DBL
[5, 6];[13, 12];547.0;DBL
[5, 6];[14, 12];172.0;DBL
[5, 6];[1, 13];164.0;DBL
[5, 6];[2, 13];164.0;DBL
[5, 6];[3, 13];312.0;DBL
[5, 6];[4, 13];50.0;DBL
[5, 6];[5, 13];115.0;DBL
[5, 6];[6, 13];331.0;DBL
[5, 6];[7, 13];999.0;DBL
[5, 6];[8, 13];58.0;DBL
[5, 6];[9, 13];216.0;DBL
[5, 6];[10, 13];193.0;DBL
[5, 6];[11, 13];121.0;DBL
[5, 6];[12, 13];41.0;DBL
[5, 6];[13, 13];388.0;DBL
[5, 6];[14, 13];81.0;DBL
[5, 6];[1, 14];999.0;DBL
[5, 6];[2, 14];999.0;DBL
[5, 6];[3, 14];999.0;DBL
[5, 6];[4, 14];853.0;DBL
[5, 6];[5, 14];999.0;DBL
[5, 6];[6, 14];999.0;DBL
[5, 6];[7, 14];999.0;DBL
[5, 6];[8, 14];999.0;DBL
[5, 6];[9, 14];999.0;DBL
[5, 6];[10, 14];999.0;DBL
[5, 6];[11, 14];999.0;DBL
[5, 6];[12, 14];702.0;DBL
[5, 6];[13, 14];999.0;DBL
[5, 6];[14, 14];872.0;DBL
5;[1, 2];169.0;FCT
5;[2, 1];174.0;FCT
5;[1, 3];524.0;FCT
5;[2, 3];262.0;FCT
5;[3, 1];601.0;FCT
5;[3, 2];254.0;FCT
5;[1, 4];129.0;FCT
5;[2, 4];87.0;FCT
5;[3, 4];123.0;FCT
5;[4, 1];111.0;FCT
5;[4, 2];66.0;FCT
5;[4, 3];88.0;FCT
5;[1, 5];232.0;FCT
5;[2, 5];179.0;FCT
5;[3, 5];240.0;FCT
5;[4, 5];76.0;FCT
5;[5, 1];225.0;FCT
5;[5, 2];167.0;FCT
5;[5, 3];234.0;FCT
5;[5, 4];98.0;FCT
5;[1, 6];512.0;FCT
5;[2, 6];437.0;FCT
5;[3, 6];801.0;FCT
5;[4, 6];126.0;FCT
5;[5, 6];399.0;FCT
5;[6, 1];637.0;FCT
5;[6, 2];535.0;FCT
5;[6, 3];772.0;FCT
5;[6, 4];195.0;FCT
5;[6, 5];483.0;FCT
5;[1, 7];592.0;FCT
5;[2, 7];929.0;FCT
5;[3, 7];999.0;FCT
5;[4, 7];447.0;FCT
5;[5, 7];963.0;FCT
5;[6, 7];877.0;FCT
5;[7, 1];717.0;FCT
5;[7, 2];999.0;FCT
5;[7, 3];999.0;FCT
5;[7, 4];585.0;FCT
5;[7, 5];999.0;FCT
5;[7, 6];924.0;FCT
5;[1, 8];174.0;FCT
5;[2, 8];112.0;FCT
5;[3, 8];121.0;FCT
5;[4, 8];32.0;FCT
5;[5, 8];101.0;FCT
5;[6, 8];312.0;FCT
5;[7, 8];600.0;FCT
5;[8, 1];136.0;FCT
5;[8, 2];94.0;FCT
5;[8, 3];98.0;FCT
5;[8, 4];33.0;FCT
5;[8, 5];80.0;FCT
5;[8, 6];218.0;FCT
5;[8, 7];463.0;FCT
5;[1, 9];281.0;FCT
5;[2, 9];271.0;FCT
5;[3, 9];370.0;FCT
5;[4, 9];115.0;FCT
5;[5, 9];159.0;FCT
5;[6, 9];608.0;FCT
5;[7, 9];690.0;FCT
5;[8, 9];126.0;FCT
5;[9, 1];307.0;FCT
5;[9, 2];283.0;FCT
5;[9, 3];339.0;FCT
5;[9, 4];177.0;FCT
5;[9, 5];194.0;FCT
