race;horseNumber;odds;type
[4, 5];[1, 1];24.0;DBL
[4, 5];[2, 1];19.0;DBL
[4, 5];[3, 1];42.0;DBL
[4, 5];[4, 1];19.0;DBL
[4, 5];[5, 1];14.0;DBL
[4, 5];[6, 1];72.0;DBL
[4, 5];[7, 1];10.0;DBL
[4, 5];[8, 1];199.0;DBL
[4, 5];[9, 1];6.3;DBL
[4, 5];[10, 1];131.0;DBL
[4, 5];[11, 1];37.0;DBL
[4, 5];[12, 1];25.0;DBL
[4, 5];[13, 1];26.0;DBL
[4, 5];[14, 1];14.0;DBL
[4, 5];[1, 2];999.0;DBL
[4, 5];[2, 2];999.0;DBL
[4, 5];[3, 2];999.0;DBL
[4, 5];[4, 2];999.0;DBL
[4, 5];[5, 2];999.0;DBL
[4, 5];[6, 2];999.0;DBL
[4, 5];[7, 2];999.0;DBL
[4, 5];[8, 2];999.0;DBL
[4, 5];[9, 2];999.0;DBL
[4, 5];[10, 2];999.0;DBL
[4, 5];[11, 2];999.0;DBL
[4, 5];[12, 2];999.0;DBL
[4, 5];[13, 2];999.0;DBL
[4, 5];[14, 2];999.0;DBL
[4, 5];[1, 3];157.0;DBL
[4, 5];[2, 3];111.0;DBL
[4, 5];[3, 3];158.0;DBL
[4, 5];[4, 3];108.0;DBL
[4, 5];[5, 3];94.0;DBL
[4, 5];[6, 3];394.0;DBL
[4, 5];[7, 3];80.0;DBL
[4, 5];[8, 3];999.0;DBL
[4, 5];[9, 3];62.0;DBL
[4, 5];[10, 3];672.0;DBL
[4, 5];[11, 3];231.0;DBL
[4, 5];[12, 3];159.0;DBL
[4, 5];[13, 3];125.0;DBL
[4, 5];[14, 3];65.0;DBL
[4, 5];[1, 4];102.0;DBL
[4, 5];[2, 4];83.0;DBL
[4, 5];[3, 4];163.0;DBL
[4, 5];[4, 4];73.0;DBL
[4, 5];[5, 4];63.0;DBL
[4, 5];[6, 4];267.0;DBL
[4, 5];[7, 4];40.0;DBL
[4, 5];[8, 4];876.0;DBL
[4, 5];[9, 4];35.0;DBL
[4, 5];[10, 4];593.0;DBL
[4, 5];[11, 4];150.0;DBL
[4, 5];[12, 4];90.0;DBL
[4, 5];[13, 4];96.0;DBL
[4, 5];[14, 4];44.0;DBL
[4, 5];[1, 5];86.0;DBL
[4, 5];[2, 5];94.0;DBL
