race;horseNumber;odds;type
[4, 5];[1, 1];90.0;DBL
[4, 5];[2, 1];297.0;DBL
[4, 5];[3, 1];232.0;DBL
[4, 5];[4, 1];798.0;DBL
[4, 5];[5, 1];257.0;DBL
[4, 5];[6, 1];125.0;DBL
[4, 5];[7, 1];192.0;DBL
[4, 5];[8, 1];97.0;DBL
[4, 5];[9, 1];485.0;DBL
[4, 5];[10, 1];999.0;DBL
[4, 5];[11, 1];97.0;DBL
[4, 5];[12, 1];104.0;DBL
[4, 5];[1, 2];48.0;DBL
[4, 5];[2, 2];114.0;DBL
[4, 5];[3, 2];147.0;DBL
[4, 5];[4, 2];774.0;DBL
[4, 5];[5, 2];150.0;DBL
[4, 5];[6, 2];88.0;DBL
[4, 5];[7, 2];112.0;DBL
[4, 5];[8, 2];62.0;DBL
[4, 5];[9, 2];363.0;DBL
[4, 5];[10, 2];842.0;DBL
[4, 5];[11, 2];67.0;DBL
[4, 5];[12, 2];67.0;DBL
[4, 5];[1, 3];136.0;DBL
[4, 5];[2, 3];413.0;DBL
[4, 5];[3, 3];283.0;DBL
[4, 5];[4, 3];999.0;DBL
[4, 5];[5, 3];307.0;DBL
[4, 5];[6, 3];189.0;DBL
[4, 5];[7, 3];233.0;DBL
[4, 5];[8, 3];150.0;DBL
[4, 5];[9, 3];993.0;DBL
[4, 5];[10, 3];999.0;DBL
[4, 5];[11, 3];167.0;DBL
[4, 5];[12, 3];172.0;DBL
[4, 5];[1, 4];35.0;DBL
[4, 5];[2, 4];163.0;DBL
[4, 5];[3, 4];81.0;DBL
[4, 5];[4, 4];430.0;DBL
[4, 5];[5, 4];78.0;DBL
[4, 5];[6, 4];33.0;DBL
[4, 5];[7, 4];57.0;DBL
[4, 5];[8, 4];29.0;DBL
[4, 5];[9, 4];270.0;DBL
[4, 5];[10, 4];424.0;DBL
[4, 5];[11, 4];36.0;DBL
[4, 5];[12, 4];27.0;DBL
[4, 5];[1, 5];57.0;DBL
[4, 5];[2, 5];357.0;DBL
[4, 5];[3, 5];142.0;DBL
[4, 5];[4, 5];858.0;DBL
[4, 5];[5, 5];102.0;DBL
[4, 5];[6, 5];78.0;DBL
[4, 5];[7, 5];126.0;DBL
[4, 5];[8, 5];79.0;DBL
[4, 5];[9, 5];637.0;DBL
[4, 5];[10, 5];696.0;DBL
[4, 5];[11, 5];65.0;DBL
[4, 5];[12, 5];74.0;DBL
[4, 5];[1, 6];129.0;DBL
[4, 5];[2, 6];663.0;DBL
[4, 5];[3, 6];412.0;DBL
[4, 5];[4, 6];917.0;DBL
[4, 5];[5, 6];427.0;DBL
[4, 5];[6, 6];168.0;DBL
[4, 5];[7, 6];262.0;DBL
[4, 5];[8, 6];221.0;DBL
[4, 5];[9, 6];981.0;DBL
[4, 5];[10, 6];999.0;DBL
[4, 5];[11, 6];231.0;DBL
[4, 5];[12, 6];255.0;DBL
[4, 5];[1, 7];579.0;DBL
[4, 5];[2, 7];999.0;DBL
[4, 5];[3, 7];999.0;DBL
[4, 5];[4, 7];999.0;DBL
[4, 5];[5, 7];999.0;DBL
[4, 5];[6, 7];999.0;DBL
[4, 5];[7, 7];923.0;DBL
[4, 5];[8, 7];871.0;DBL
[4, 5];[9, 7];999.0;DBL
[4, 5];[10, 7];999.0;DBL
[4, 5];[11, 7];616.0;DBL
[4, 5];[12, 7];843.0;DBL
[4, 5];[1, 8];44.0;DBL
[4, 5];[2, 8];261.0;DBL
[4, 5];[3, 8];72.0;DBL
[4, 5];[4, 8];531.0;DBL
[4, 5];[5, 8];136.0;DBL
[4, 5];[6, 8];37.0;DBL
[4, 5];[7, 8];83.0;DBL
[4, 5];[8, 8];44.0;DBL
[4, 5];[9, 8];384.0;DBL
[4, 5];[10, 8];569.0;DBL
[4, 5];[11, 8];59.0;DBL
[4, 5];[12, 8];46.0;DBL
[4, 5];[1, 9];95.0;DBL
[4, 5];[2, 9];426.0;DBL
[4, 5];[3, 9];294.0;DBL
[4, 5];[4, 9];863.0;DBL
[4, 5];[5, 9];261.0;DBL
[4, 5];[6, 9];165.0;DBL
[4, 5];[7, 9];190.0;DBL
[4, 5];[8, 9];125.0;DBL
[4, 5];[9, 9];778.0;DBL
[4, 5];[10, 9];999.0;DBL
[4, 5];[11, 9];132.0;DBL
[4, 5];[12, 9];139.0;DBL
[4, 5];[1, 10];122.0;DBL
[4, 5];[2, 10];389.0;DBL
[4, 5];[3, 10];207.0;DBL
[4, 5];[4, 10];999.0;DBL
[4, 5];[5, 10];270.0;DBL
[4, 5];[6, 10];194.0;DBL
[4, 5];[7, 10];201.0;DBL
[4, 5];[8, 10];136.0;DBL
[4, 5];[9, 10];838.0;DBL
[4, 5];[10, 10];692.0;DBL
