race;horseNumber;odds;type
[7, 8];[1, 1];41.0;DBL
[7, 8];[2, 1];74.0;DBL
[7, 8];[3, 1];97.0;DBL
[7, 8];[4, 1];173.0;DBL
[7, 8];[5, 1];92.0;DBL
[7, 8];[6, 1];159.0;DBL
[7, 8];[7, 1];999.0;DBL
[7, 8];[8, 1];999.0;DBL
[7, 8];[9, 1];152.0;DBL
[7, 8];[10, 1];999.0;DBL
[7, 8];[11, 1];422.0;DBL
[7, 8];[12, 1];181.0;DBL
[7, 8];[1, 2];14.0;DBL
[7, 8];[2, 2];19.0;DBL
[7, 8];[3, 2];28.0;DBL
[7, 8];[4, 2];57.0;DBL
[7, 8];[5, 2];35.0;DBL
[7, 8];[6, 2];50.0;DBL
[7, 8];[7, 2];999.0;DBL
[7, 8];[8, 2];804.0;DBL
[7, 8];[9, 2];114.0;DBL
[7, 8];[10, 2];710.0;DBL
[7, 8];[11, 2];170.0;DBL
[7, 8];[12, 2];112.0;DBL
[7, 8];[1, 3];54.0;DBL
[7, 8];[2, 3];97.0;DBL
[7, 8];[3, 3];107.0;DBL
[7, 8];[4, 3];175.0;DBL
[7, 8];[5, 3];148.0;DBL
[7, 8];[6, 3];227.0;DBL
[7, 8];[7, 3];999.0;DBL
[7, 8];[8, 3];999.0;DBL
[7, 8];[9, 3];309.0;DBL
[7, 8];[10, 3];999.0;DBL
[7, 8];[11, 3];536.0;DBL
[7, 8];[12, 3];326.0;DBL
[7, 8];[1, 4];56.0;DBL
[7, 8];[2, 4];66.0;DBL
[7, 8];[3, 4];77.0;DBL
[7, 8];[4, 4];161.0;DBL
[7, 8];[5, 4];123.0;DBL
[7, 8];[6, 4];78.0;DBL
[7, 8];[7, 4];999.0;DBL
[7, 8];[8, 4];773.0;DBL
[7, 8];[9, 4];152.0;DBL
[7, 8];[10, 4];999.0;DBL
[7, 8];[11, 4];297.0;DBL
[7, 8];[12, 4];246.0;DBL
[7, 8];[1, 5];14.0;DBL
[7, 8];[2, 5];27.0;DBL
[7, 8];[3, 5];37.0;DBL
[7, 8];[4, 5];36.0;DBL
[7, 8];[5, 5];50.0;DBL
[7, 8];[6, 5];76.0;DBL
[7, 8];[7, 5];933.0;DBL
[7, 8];[8, 5];563.0;DBL
[7, 8];[9, 5];96.0;DBL
[7, 8];[10, 5];587.0;DBL
[7, 8];[11, 5];198.0;DBL
[7, 8];[12, 5];118.0;DBL
[7, 8];[1, 6];42.0;DBL
[7, 8];[2, 6];62.0;DBL
[7, 8];[3, 6];54.0;DBL
[7, 8];[4, 6];156.0;DBL
[7, 8];[5, 6];89.0;DBL
[7, 8];[6, 6];67.0;DBL
[7, 8];[7, 6];999.0;DBL
[7, 8];[8, 6];999.0;DBL
[7, 8];[9, 6];241.0;DBL
[7, 8];[10, 6];999.0;DBL
[7, 8];[11, 6];452.0;DBL
[7, 8];[12, 6];231.0;DBL
[7, 8];[1, 7];43.0;DBL
[7, 8];[2, 7];72.0;DBL
[7, 8];[3, 7];101.0;DBL
[7, 8];[4, 7];198.0;DBL
[7, 8];[5, 7];131.0;DBL
[7, 8];[6, 7];109.0;DBL
[7, 8];[7, 7];999.0;DBL
[7, 8];[8, 7];999.0;DBL
[7, 8];[9, 7];191.0;DBL
[7, 8];[10, 7];999.0;DBL
[7, 8];[11, 7];267.0;DBL
[7, 8];[12, 7];195.0;DBL
[7, 8];[1, 8];14.0;DBL
[7, 8];[2, 8];18.0;DBL
[7, 8];[3, 8];40.0;DBL
[7, 8];[4, 8];50.0;DBL
[7, 8];[5, 8];35.0;DBL
[7, 8];[6, 8];55.0;DBL
[7, 8];[7, 8];999.0;DBL
[7, 8];[8, 8];826.0;DBL
[7, 8];[9, 8];122.0;DBL
[7, 8];[10, 8];959.0;DBL
[7, 8];[11, 8];196.0;DBL
[7, 8];[12, 8];119.0;DBL
[7, 8];[1, 9];23.0;DBL
[7, 8];[2, 9];30.0;DBL
[7, 8];[3, 9];39.0;DBL
[7, 8];[4, 9];83.0;DBL
[7, 8];[5, 9];54.0;DBL
[7, 8];[6, 9];57.0;DBL
[7, 8];[7, 9];999.0;DBL
[7, 8];[8, 9];938.0;DBL
[7, 8];[9, 9];66.0;DBL
[7, 8];[10, 9];999.0;DBL
[7, 8];[11, 9];192.0;DBL
[7, 8];[12, 9];158.0;DBL
[7, 8];[1, 10];72.0;DBL
[7, 8];[2, 10];83.0;DBL
[7, 8];[3, 10];122.0;DBL
[7, 8];[4, 10];112.0;DBL
[7, 8];[5, 10];99.0;DBL
[7, 8];[6, 10];151.0;DBL
[7, 8];[7, 10];999.0;DBL
[7, 8];[8, 10];999.0;DBL
[7, 8];[9, 10];288.0;DBL
[7, 8];[10, 10];999.0;DBL
[7, 8];[11, 10];444.0;DBL
[7, 8];[12, 10];307.0;DBL
[7, 8];[1, 11];167.0;DBL
[7, 8];[2, 11];234.0;DBL
[7, 8];[3, 11];299.0;DBL
[7, 8];[4, 11];417.0;DBL
[7, 8];[5, 11];356.0;DBL
[7, 8];[6, 11];391.0;DBL
[7, 8];[7, 11];999.0;DBL
[7, 8];[8, 11];999.0;DBL
[7, 8];[9, 11];339.0;DBL
[7, 8];[10, 11];999.0;DBL
[7, 8];[11, 11];406.0;DBL
[7, 8];[12, 11];530.0;DBL
[7, 8];[1, 12];273.0;DBL
[7, 8];[2, 12];302.0;DBL
[7, 8];[3, 12];565.0;DBL
[7, 8];[4, 12];843.0;DBL
[7, 8];[5, 12];667.0;DBL
[7, 8];[6, 12];852.0;DBL
[7, 8];[7, 12];999.0;DBL
[7, 8];[8, 12];999.0;DBL
[7, 8];[9, 12];999.0;DBL
[7, 8];[10, 12];999.0;DBL
[7, 8];[11, 12];999.0;DBL
[7, 8];[12, 12];537.0;DBL
7;[1, 2];10.0;FCT
7;[2, 1];11.0;FCT
7;[1, 3];19.0;FCT
7;[2, 3];20.0;FCT
7;[3, 1];23.0;FCT
7;[3, 2];24.0;FCT
7;[1, 4];29.0;FCT
7;[2, 4];38.0;FCT
7;[3, 4];82.0;FCT
7;[4, 1];49.0;FCT
7;[4, 2];58.0;FCT
7;[4, 3];110.0;FCT
7;[1, 5];16.0;FCT
7;[2, 5];23.0;FCT
7;[3, 5];39.0;FCT
7;[4, 5];100.0;FCT
7;[5, 1];27.0;FCT
7;[5, 2];31.0;FCT
7;[5, 3];47.0;FCT
7;[5, 4];90.0;FCT
7;[1, 6];26.0;FCT
7;[2, 6];37.0;FCT
7;[3, 6];71.0;FCT
7;[4, 6];123.0;FCT
7;[5, 6];70.0;FCT
7;[6, 1];50.0;FCT
7;[6, 2];55.0;FCT
7;[6, 3];91.0;FCT
7;[6, 4];121.0;FCT
7;[6, 5];82.0;FCT
7;[1, 7];243.0;FCT
7;[2, 7];673.0;FCT
7;[3, 7];971.0;FCT
7;[4, 7];999.0;FCT
7;[5, 7];806.0;FCT
7;[6, 7];704.0;FCT
7;[7, 1];436.0;FCT
7;[7, 2];999.0;FCT
7;[7, 3];999.0;FCT
7;[7, 4];999.0;FCT
7;[7, 5];999.0;FCT
7;[7, 6];999.0;FCT
7;[1, 8];245.0;FCT
7;[2, 8];596.0;FCT
7;[3, 8];914.0;FCT
7;[4, 8];999.0;FCT
7;[5, 8];708.0;FCT
7;[6, 8];841.0;FCT
7;[7, 8];999.0;FCT
7;[8, 1];553.0;FCT
7;[8, 2];999.0;FCT
7;[8, 3];999.0;FCT
7;[8, 4];999.0;FCT
7;[8, 5];999.0;FCT
7;[8, 6];999.0;FCT
7;[8, 7];999.0;FCT
7;[1, 9];43.0;FCT
7;[2, 9];67.0;FCT
7;[3, 9];112.0;FCT
7;[4, 9];173.0;FCT
7;[5, 9];130.0;FCT
7;[6, 9];150.0;FCT
7;[7, 9];982.0;FCT
7;[8, 9];999.0;FCT
7;[9, 1];91.0;FCT
7;[9, 2];120.0;FCT
7;[9, 3];161.0;FCT
7;[9, 4];180.0;FCT
7;[9, 5];131.0;FCT
7;[9, 6];161.0;FCT
7;[9, 7];778.0;FCT
7;[9, 8];788.0;FCT
7;[1, 10];204.0;FCT
7;[2, 10];428.0;FCT
7;[3, 10];755.0;FCT
7;[4, 10];913.0;FCT
7;[5, 10];700.0;FCT
7;[6, 10];865.0;FCT
7;[7, 10];999.0;FCT
7;[8, 10];999.0;FCT
7;[9, 10];712.0;FCT
7;[10, 1];445.0;FCT
7;[10, 2];724.0;FCT
7;[10, 3];999.0;FCT
7;[10, 4];999.0;FCT
7;[10, 5];999.0;FCT
7;[10, 6];999.0;FCT
7;[10, 7];999.0;FCT
7;[10, 8];999.0;FCT
7;[10, 9];920.0;FCT
7;[1, 11];72.0;FCT
7;[2, 11];112.0;FCT
7;[3, 11];221.0;FCT
7;[4, 11];388.0;FCT
7;[5, 11];219.0;FCT
7;[6, 11];314.0;FCT
7;[7, 11];999.0;FCT
7;[8, 11];999.0;FCT
7;[9, 11];433.0;FCT
7;[10, 11];999.0;FCT
7;[11, 1];136.0;FCT
7;[11, 2];204.0;FCT
7;[11, 3];340.0;FCT
7;[11, 4];446.0;FCT
7;[11, 5];296.0;FCT
7;[11, 6];382.0;FCT
7;[11, 7];999.0;FCT
7;[11, 8];999.0;FCT
7;[11, 9];446.0;FCT
7;[11, 10];999.0;FCT
7;[1, 12];56.0;FCT
7;[2, 12];79.0;FCT
7;[3, 12];173.0;FCT
7;[4, 12];240.0;FCT
7;[5, 12];170.0;FCT
7;[6, 12];178.0;FCT
7;[7, 12];999.0;FCT
7;[8, 12];999.0;FCT
7;[9, 12];275.0;FCT
7;[10, 12];999.0;FCT
7;[11, 12];487.0;FCT
7;[12, 1];108.0;FCT
7;[12, 2];126.0;FCT
7;[12, 3];234.0;FCT
7;[12, 4];253.0;FCT
7;[12, 5];210.0;FCT
7;[12, 6];194.0;FCT
7;[12, 7];960.0;FCT
7;[12, 8];999.0;FCT
7;[12, 9];286.0;FCT
7;[12, 10];999.0;FCT
7;[12, 11];453.0;FCT
7;[1, 2, 3, 4];23.0;FF
7;[1, 2, 3, 5];9.6;FF
7;[1, 2, 4, 5];24.0;FF
7;[1, 3, 4, 5];45.0;FF
7;[2, 3, 4, 5];49.0;FF
7;[1, 2, 3, 6];23.0;FF
7;[1, 2, 4, 6];38.0;FF
7;[1, 3, 4, 6];77.0;FF
7;[2, 3, 4, 6];98.0;FF
7;[1, 2, 5, 6];19.0;FF
7;[1, 3, 5, 6];37.0;FF
7;[2, 3, 5, 6];40.0;FF
7;[1, 4, 5, 6];56.0;FF
7;[2, 4, 5, 6];83.0;FF
7;[3, 4, 5, 6];144.0;FF
7;[1, 2, 3, 7];420.0;FF
7;[1, 2, 4, 7];607.0;FF
7;[1, 3, 4, 7];999.0;FF
7;[2, 3, 4, 7];999.0;FF
7;[1, 2, 5, 7];336.0;FF
7;[1, 3, 5, 7];626.0;FF
7;[2, 3, 5, 7];817.0;FF
7;[1, 4, 5, 7];967.0;FF
7;[2, 4, 5, 7];999.0;FF
7;[3, 4, 5, 7];999.0;FF
7;[1, 2, 6, 7];481.0;FF
7;[1, 3, 6, 7];893.0;FF
7;[2, 3, 6, 7];999.0;FF
7;[1, 4, 6, 7];999.0;FF
7;[2, 4, 6, 7];999.0;FF
7;[3, 4, 6, 7];999.0;FF
7;[1, 5, 6, 7];654.0;FF
7;[2, 5, 6, 7];854.0;FF
7;[3, 5, 6, 7];999.0;FF
7;[4, 5, 6, 7];999.0;FF
7;[1, 2, 3, 8];327.0;FF
7;[1, 2, 4, 8];524.0;FF
7;[1, 3, 4, 8];849.0;FF
7;[2, 3, 4, 8];999.0;FF
7;[1, 2, 5, 8];300.0;FF
7;[1, 3, 5, 8];578.0;FF
7;[2, 3, 5, 8];680.0;FF
7;[1, 4, 5, 8];782.0;FF
7;[2, 4, 5, 8];999.0;FF
7;[3, 4, 5, 8];999.0;FF
7;[1, 2, 6, 8];400.0;FF
7;[1, 3, 6, 8];690.0;FF
7;[2, 3, 6, 8];917.0;FF
7;[1, 4, 6, 8];908.0;FF
7;[2, 4, 6, 8];999.0;FF
7;[3, 4, 6, 8];999.0;FF
7;[1, 5, 6, 8];583.0;FF
7;[2, 5, 6, 8];766.0;FF
7;[3, 5, 6, 8];999.0;FF
7;[4, 5, 6, 8];999.0;FF
7;[1, 2, 7, 8];791.0;FF
7;[1, 3, 7, 8];999.0;FF
7;[2, 3, 7, 8];999.0;FF
7;[1, 4, 7, 8];999.0;FF
7;[2, 4, 7, 8];999.0;FF
7;[3, 4, 7, 8];999.0;FF
7;[1, 5, 7, 8];999.0;FF
7;[2, 5, 7, 8];999.0;FF
7;[3, 5, 7, 8];999.0;FF
7;[4, 5, 7, 8];999.0;FF
7;[1, 6, 7, 8];999.0;FF
7;[2, 6, 7, 8];999.0;FF
7;[3, 6, 7, 8];999.0;FF
7;[4, 6, 7, 8];999.0;FF
7;[5, 6, 7, 8];999.0;FF
7;[1, 2, 3, 9];34.0;FF
7;[1, 2, 4, 9];65.0;FF
7;[1, 3, 4, 9];95.0;FF
7;[2, 3, 4, 9];168.0;FF
7;[1, 2, 5, 9];31.0;FF
7;[1, 3, 5, 9];55.0;FF
7;[2, 3, 5, 9];75.0;FF
7;[1, 4, 5, 9];78.0;FF
7;[2, 4, 5, 9];167.0;FF
7;[3, 4, 5, 9];286.0;FF
7;[1, 2, 6, 9];62.0;FF
7;[1, 3, 6, 9];109.0;FF
7;[2, 3, 6, 9];149.0;FF
7;[1, 4, 6, 9];129.0;FF
7;[2, 4, 6, 9];223.0;FF
7;[3, 4, 6, 9];338.0;FF
7;[1, 5, 6, 9];67.0;FF
7;[2, 5, 6, 9];109.0;FF
7;[3, 5, 6, 9];216.0;FF
7;[4, 5, 6, 9];256.0;FF
7;[1, 2, 7, 9];784.0;FF
7;[1, 3, 7, 9];999.0;FF
7;[2, 3, 7, 9];999.0;FF
7;[1, 4, 7, 9];999.0;FF
7;[2, 4, 7, 9];999.0;FF
7;[3, 4, 7, 9];999.0;FF
7;[1, 5, 7, 9];931.0;FF
7;[2, 5, 7, 9];999.0;FF
7;[3, 5, 7, 9];999.0;FF
7;[4, 5, 7, 9];999.0;FF
7;[1, 6, 7, 9];999.0;FF
7;[2, 6, 7, 9];999.0;FF
7;[3, 6, 7, 9];999.0;FF
7;[4, 6, 7, 9];999.0;FF
7;[5, 6, 7, 9];999.0;FF
7;[1, 2, 8, 9];720.0;FF
7;[1, 3, 8, 9];999.0;FF
7;[2, 3, 8, 9];999.0;FF
7;[1, 4, 8, 9];838.0;FF
7;[2, 4, 8, 9];999.0;FF
7;[3, 4, 8, 9];999.0;FF
7;[1, 5, 8, 9];751.0;FF
7;[2, 5, 8, 9];999.0;FF
7;[3, 5, 8, 9];999.0;FF
7;[4, 5, 8, 9];999.0;FF
7;[1, 6, 8, 9];920.0;FF
7;[2, 6, 8, 9];999.0;FF
7;[3, 6, 8, 9];999.0;FF
7;[4, 6, 8, 9];999.0;FF
7;[5, 6, 8, 9];999.0;FF
7;[1, 7, 8, 9];999.0;FF
7;[2, 7, 8, 9];999.0;FF
7;[3, 7, 8, 9];999.0;FF
7;[4, 7, 8, 9];999.0;FF
7;[5, 7, 8, 9];999.0;FF
7;[6, 7, 8, 9];999.0;FF
7;[1, 2, 3, 10];203.0;FF
7;[1, 2, 4, 10];381.0;FF
7;[1, 3, 4, 10];639.0;FF
7;[2, 3, 4, 10];999.0;FF
7;[1, 2, 5, 10];210.0;FF
7;[1, 3, 5, 10];426.0;FF
7;[2, 3, 5, 10];437.0;FF
7;[1, 4, 5, 10];584.0;FF
7;[2, 4, 5, 10];892.0;FF
7;[3, 4, 5, 10];999.0;FF
7;[1, 2, 6, 10];311.0;FF
7;[1, 3, 6, 10];525.0;FF
7;[2, 3, 6, 10];808.0;FF
7;[1, 4, 6, 10];779.0;FF
7;[2, 4, 6, 10];999.0;FF
7;[3, 4, 6, 10];999.0;FF
7;[1, 5, 6, 10];437.0;FF
7;[2, 5, 6, 10];710.0;FF
7;[3, 5, 6, 10];999.0;FF
7;[4, 5, 6, 10];999.0;FF
7;[1, 2, 7, 10];999.0;FF
7;[1, 3, 7, 10];999.0;FF
7;[2, 3, 7, 10];999.0;FF
7;[1, 4, 7, 10];999.0;FF
7;[2, 4, 7, 10];999.0;FF
7;[3, 4, 7, 10];999.0;FF
7;[1, 5, 7, 10];999.0;FF
7;[2, 5, 7, 10];999.0;FF
7;[3, 5, 7, 10];999.0;FF
7;[4, 5, 7, 10];999.0;FF
