race;horseNumber;odds;type
[6, 7];[1, 1];32.0;DBL
[6, 7];[2, 1];18.0;DBL
[6, 7];[3, 1];45.0;DBL
[6, 7];[4, 1];104.0;DBL
[6, 7];[5, 1];999.0;DBL
[6, 7];[6, 1];107.0;DBL
[6, 7];[7, 1];16.0;DBL
[6, 7];[8, 1];485.0;DBL
[6, 7];[9, 1];854.0;DBL
[6, 7];[10, 1];103.0;DBL
[6, 7];[11, 1];54.0;DBL
[6, 7];[12, 1];209.0;DBL
[6, 7];[1, 2];94.0;DBL
[6, 7];[2, 2];65.0;DBL
[6, 7];[3, 2];123.0;DBL
[6, 7];[4, 2];297.0;DBL
[6, 7];[5, 2];999.0;DBL
[6, 7];[6, 2];243.0;DBL
[6, 7];[7, 2];61.0;DBL
[6, 7];[8, 2];841.0;DBL
[6, 7];[9, 2];999.0;DBL
[6, 7];[10, 2];267.0;DBL
[6, 7];[11, 2];157.0;DBL
[6, 7];[12, 2];812.0;DBL
[6, 7];[1, 3];266.0;DBL
[6, 7];[2, 3];116.0;DBL
[6, 7];[3, 3];221.0;DBL
[6, 7];[4, 3];558.0;DBL
[6, 7];[5, 3];999.0;DBL
[6, 7];[6, 3];322.0;DBL
[6, 7];[7, 3];141.0;DBL
[6, 7];[8, 3];769.0;DBL
[6, 7];[9, 3];999.0;DBL
[6, 7];[10, 3];424.0;DBL
[6, 7];[11, 3];277.0;DBL
[6, 7];[12, 3];999.0;DBL
[6, 7];[1, 4];32.0;DBL
[6, 7];[2, 4];18.0;DBL
[6, 7];[3, 4];34.0;DBL
[6, 7];[4, 4];154.0;DBL
[6, 7];[5, 4];892.0;DBL
[6, 7];[6, 4];117.0;DBL
[6, 7];[7, 4];29.0;DBL
[6, 7];[8, 4];521.0;DBL
[6, 7];[9, 4];861.0;DBL
[6, 7];[10, 4];134.0;DBL
[6, 7];[11, 4];44.0;DBL
[6, 7];[12, 4];316.0;DBL
[6, 7];[1, 5];390.0;DBL
[6, 7];[2, 5];162.0;DBL
[6, 7];[3, 5];363.0;DBL
[6, 7];[4, 5];655.0;DBL
[6, 7];[5, 5];999.0;DBL
[6, 7];[6, 5];594.0;DBL
[6, 7];[7, 5];191.0;DBL
[6, 7];[8, 5];999.0;DBL
[6, 7];[9, 5];999.0;DBL
[6, 7];[10, 5];562.0;DBL
[6, 7];[11, 5];399.0;DBL
[6, 7];[12, 5];999.0;DBL
[6, 7];[1, 6];109.0;DBL
[6, 7];[2, 6];54.0;DBL
[6, 7];[3, 6];115.0;DBL
[6, 7];[4, 6];230.0;DBL
[6, 7];[5, 6];999.0;DBL
[6, 7];[6, 6];228.0;DBL
[6, 7];[7, 6];53.0;DBL
[6, 7];[8, 6];588.0;DBL
[6, 7];[9, 6];999.0;DBL
[6, 7];[10, 6];180.0;DBL
[6, 7];[11, 6];113.0;DBL
[6, 7];[12, 6];432.0;DBL
[6, 7];[1, 7];46.0;DBL
[6, 7];[2, 7];21.0;DBL
[6, 7];[3, 7];43.0;DBL
[6, 7];[4, 7];116.0;DBL
[6, 7];[5, 7];999.0;DBL
[6, 7];[6, 7];102.0;DBL
[6, 7];[7, 7];18.0;DBL
[6, 7];[8, 7];525.0;DBL
[6, 7];[9, 7];831.0;DBL
[6, 7];[10, 7];113.0;DBL
[6, 7];[11, 7];54.0;DBL
[6, 7];[12, 7];251.0;DBL
[6, 7];[1, 8];434.0;DBL
[6, 7];[2, 8];121.0;DBL
[6, 7];[3, 8];339.0;DBL
[6, 7];[4, 8];721.0;DBL
[6, 7];[5, 8];999.0;DBL
[6, 7];[6, 8];861.0;DBL
[6, 7];[7, 8];193.0;DBL
[6, 7];[8, 8];999.0;DBL
[6, 7];[9, 8];999.0;DBL
[6, 7];[10, 8];492.0;DBL
[6, 7];[11, 8];311.0;DBL
[6, 7];[12, 8];999.0;DBL
[6, 7];[1, 9];20.0;DBL
[6, 7];[2, 9];6.8;DBL
[6, 7];[3, 9];22.0;DBL
[6, 7];[4, 9];63.0;DBL
[6, 7];[5, 9];413.0;DBL
[6, 7];[6, 9];66.0;DBL
[6, 7];[7, 9];8.6;DBL
[6, 7];[8, 9];216.0;DBL
[6, 7];[9, 9];339.0;DBL
[6, 7];[10, 9];56.0;DBL
[6, 7];[11, 9];27.0;DBL
[6, 7];[12, 9];138.0;DBL
[6, 7];[1, 10];842.0;DBL
[6, 7];[2, 10];206.0;DBL
[6, 7];[3, 10];452.0;DBL
[6, 7];[4, 10];998.0;DBL
[6, 7];[5, 10];999.0;DBL
[6, 7];[6, 10];999.0;DBL
[6, 7];[7, 10];396.0;DBL
[6, 7];[8, 10];999.0;DBL
[6, 7];[9, 10];999.0;DBL
