race;horseNumber;odds;type
[2, 3];[1, 1];140.0;DBL
[2, 3];[2, 1];102.0;DBL
[2, 3];[3, 1];123.0;DBL
[2, 3];[4, 1];328.0;DBL
[2, 3];[5, 1];67.0;DBL
[2, 3];[6, 1];87.0;DBL
[2, 3];[7, 1];135.0;DBL
[2, 3];[8, 1];999.0;DBL
[2, 3];[9, 1];73.0;DBL
[2, 3];[10, 1];999.0;DBL
[2, 3];[11, 1];111.0;DBL
[2, 3];[12, 1];66.0;DBL
[2, 3];[1, 2];67.0;DBL
[2, 3];[2, 2];64.0;DBL
[2, 3];[3, 2];83.0;DBL
[2, 3];[4, 2];193.0;DBL
[2, 3];[5, 2];34.0;DBL
[2, 3];[6, 2];52.0;DBL
[2, 3];[7, 2];85.0;DBL
[2, 3];[8, 2];999.0;DBL
[2, 3];[9, 2];54.0;DBL
[2, 3];[10, 2];999.0;DBL
[2, 3];[11, 2];80.0;DBL
[2, 3];[12, 2];59.0;DBL
[2, 3];[1, 3];81.0;DBL
[2, 3];[2, 3];37.0;DBL
[2, 3];[3, 3];63.0;DBL
[2, 3];[4, 3];180.0;DBL
[2, 3];[5, 3];33.0;DBL
[2, 3];[6, 3];39.0;DBL
[2, 3];[7, 3];70.0;DBL
[2, 3];[8, 3];859.0;DBL
[2, 3];[9, 3];40.0;DBL
[2, 3];[10, 3];670.0;DBL
[2, 3];[11, 3];61.0;DBL
[2, 3];[12, 3];45.0;DBL
[2, 3];[1, 4];82.0;DBL
[2, 3];[2, 4];70.0;DBL
[2, 3];[3, 4];53.0;DBL
[2, 3];[4, 4];167.0;DBL
[2, 3];[5, 4];29.0;DBL
[2, 3];[6, 4];44.0;DBL
[2, 3];[7, 4];52.0;DBL
[2, 3];[8, 4];999.0;DBL
[2, 3];[9, 4];39.0;DBL
[2, 3];[10, 4];984.0;DBL
[2, 3];[11, 4];75.0;DBL
[2, 3];[12, 4];51.0;DBL
[2, 3];[1, 5];565.0;DBL
[2, 3];[2, 5];331.0;DBL
[2, 3];[3, 5];466.0;DBL
[2, 3];[4, 5];852.0;DBL
[2, 3];[5, 5];227.0;DBL
[2, 3];[6, 5];309.0;DBL
[2, 3];[7, 5];597.0;DBL
[2, 3];[8, 5];999.0;DBL
[2, 3];[9, 5];357.0;DBL
[2, 3];[10, 5];999.0;DBL
[2, 3];[11, 5];474.0;DBL
[2, 3];[12, 5];305.0;DBL
[2, 3];[1, 6];363.0;DBL
[2, 3];[2, 6];299.0;DBL
[2, 3];[3, 6];313.0;DBL
