race;horseNumber;odds;type
[4, 5];[1, 1];85.0;DBL
[4, 5];[2, 1];105.0;DBL
[4, 5];[3, 1];114.0;DBL
[4, 5];[4, 1];164.0;DBL
[4, 5];[5, 1];55.0;DBL
[4, 5];[6, 1];999.0;DBL
[4, 5];[7, 1];245.0;DBL
[4, 5];[8, 1];678.0;DBL
[4, 5];[9, 1];999.0;DBL
[4, 5];[10, 1];999.0;DBL
[4, 5];[11, 1];999.0;DBL
[4, 5];[12, 1];405.0;DBL
[4, 5];[1, 2];112.0;DBL
[4, 5];[2, 2];13.0;DBL
[4, 5];[3, 2];40.0;DBL
[4, 5];[4, 2];62.0;DBL
[4, 5];[5, 2];14.0;DBL
[4, 5];[6, 2];348.0;DBL
[4, 5];[7, 2];139.0;DBL
[4, 5];[8, 2];418.0;DBL
[4, 5];[9, 2];279.0;DBL
[4, 5];[10, 2];799.0;DBL
[4, 5];[11, 2];848.0;DBL
[4, 5];[12, 2];88.0;DBL
[4, 5];[1, 3];151.0;DBL
[4, 5];[2, 3];57.0;DBL
[4, 5];[3, 3];77.0;DBL
[4, 5];[4, 3];132.0;DBL
[4, 5];[5, 3];37.0;DBL
[4, 5];[6, 3];546.0;DBL
[4, 5];[7, 3];175.0;DBL
[4, 5];[8, 3];776.0;DBL
[4, 5];[9, 3];374.0;DBL
[4, 5];[10, 3];999.0;DBL
[4, 5];[11, 3];999.0;DBL
[4, 5];[12, 3];173.0;DBL
[4, 5];[1, 4];132.0;DBL
[4, 5];[2, 4];38.0;DBL
[4, 5];[3, 4];49.0;DBL
[4, 5];[4, 4];44.0;DBL
[4, 5];[5, 4];25.0;DBL
[4, 5];[6, 4];440.0;DBL
[4, 5];[7, 4];139.0;DBL
[4, 5];[8, 4];579.0;DBL
[4, 5];[9, 4];410.0;DBL
[4, 5];[10, 4];999.0;DBL
[4, 5];[11, 4];999.0;DBL
[4, 5];[12, 4];144.0;DBL
[4, 5];[1, 5];231.0;DBL
[4, 5];[2, 5];94.0;DBL
[4, 5];[3, 5];184.0;DBL
[4, 5];[4, 5];224.0;DBL
[4, 5];[5, 5];62.0;DBL
[4, 5];[6, 5];822.0;DBL
[4, 5];[7, 5];274.0;DBL
[4, 5];[8, 5];692.0;DBL
[4, 5];[9, 5];999.0;DBL
[4, 5];[10, 5];999.0;DBL
[4, 5];[11, 5];999.0;DBL
[4, 5];[12, 5];310.0;DBL
[4, 5];[1, 6];43.0;DBL
[4, 5];[2, 6];12.0;DBL
[4, 5];[3, 6];25.0;DBL
[4, 5];[4, 6];50.0;DBL
[4, 5];[5, 6];6.6;DBL
[4, 5];[6, 6];93.0;DBL
[4, 5];[7, 6];75.0;DBL
[4, 5];[8, 6];224.0;DBL
[4, 5];[9, 6];135.0;DBL
[4, 5];[10, 6];403.0;DBL
[4, 5];[11, 6];414.0;DBL
[4, 5];[12, 6];66.0;DBL
[4, 5];[1, 7];407.0;DBL
[4, 5];[2, 7];214.0;DBL
[4, 5];[3, 7];386.0;DBL
