race;horseNumber;odds;type
[5, 6];[1, 1];13.0;DBL
[5, 6];[2, 1];71.0;DBL
[5, 6];[3, 1];59.0;DBL
[5, 6];[4, 1];772.0;DBL
[5, 6];[5, 1];127.0;DBL
[5, 6];[6, 1];999.0;DBL
[5, 6];[7, 1];127.0;DBL
[5, 6];[8, 1];85.0;DBL
[5, 6];[9, 1];313.0;DBL
[5, 6];[10, 1];999.0;DBL
[5, 6];[11, 1];991.0;DBL
[5, 6];[12, 1];116.0;DBL
[5, 6];[13, 1];764.0;DBL
[5, 6];[14, 1];178.0;DBL
[5, 6];[1, 2];4.2;DBL
[5, 6];[2, 2];50.0;DBL
[5, 6];[3, 2];28.0;DBL
[5, 6];[4, 2];207.0;DBL
[5, 6];[5, 2];19.0;DBL
[5, 6];[6, 2];479.0;DBL
[5, 6];[7, 2];62.0;DBL
[5, 6];[8, 2];47.0;DBL
[5, 6];[9, 2];156.0;DBL
[5, 6];[10, 2];458.0;DBL
[5, 6];[11, 2];499.0;DBL
[5, 6];[12, 2];62.0;DBL
[5, 6];[13, 2];341.0;DBL
[5, 6];[14, 2];68.0;DBL
[5, 6];[1, 3];13.0;DBL
[5, 6];[2, 3];83.0;DBL
[5, 6];[3, 3];49.0;DBL
[5, 6];[4, 3];457.0;DBL
[5, 6];[5, 3];103.0;DBL
[5, 6];[6, 3];999.0;DBL
[5, 6];[7, 3];106.0;DBL
[5, 6];[8, 3];79.0;DBL
[5, 6];[9, 3];355.0;DBL
[5, 6];[10, 3];999.0;DBL
[5, 6];[11, 3];999.0;DBL
[5, 6];[12, 3];85.0;DBL
[5, 6];[13, 3];806.0;DBL
[5, 6];[14, 3];154.0;DBL
[5, 6];[1, 4];58.0;DBL
[5, 6];[2, 4];323.0;DBL
[5, 6];[3, 4];181.0;DBL
[5, 6];[4, 4];974.0;DBL
[5, 6];[5, 4];307.0;DBL
[5, 6];[6, 4];999.0;DBL
[5, 6];[7, 4];444.0;DBL
[5, 6];[8, 4];266.0;DBL
[5, 6];[9, 4];786.0;DBL
[5, 6];[10, 4];999.0;DBL
[5, 6];[11, 4];999.0;DBL
[5, 6];[12, 4];340.0;DBL
[5, 6];[13, 4];999.0;DBL
[5, 6];[14, 4];405.0;DBL
[5, 6];[1, 5];317.0;DBL
[5, 6];[2, 5];999.0;DBL
[5, 6];[3, 5];999.0;DBL
[5, 6];[4, 5];999.0;DBL
[5, 6];[5, 5];999.0;DBL
[5, 6];[6, 5];999.0;DBL
[5, 6];[7, 5];999.0;DBL
[5, 6];[8, 5];999.0;DBL
[5, 6];[9, 5];999.0;DBL
[5, 6];[10, 5];999.0;DBL
[5, 6];[11, 5];999.0;DBL
[5, 6];[12, 5];999.0;DBL
[5, 6];[13, 5];999.0;DBL
[5, 6];[14, 5];999.0;DBL
[5, 6];[1, 6];47.0;DBL
[5, 6];[2, 6];172.0;DBL
[5, 6];[3, 6];144.0;DBL
[5, 6];[4, 6];999.0;DBL
[5, 6];[5, 6];232.0;DBL
[5, 6];[6, 6];999.0;DBL
[5, 6];[7, 6];290.0;DBL
[5, 6];[8, 6];239.0;DBL
[5, 6];[9, 6];740.0;DBL
[5, 6];[10, 6];999.0;DBL
[5, 6];[11, 6];999.0;DBL
[5, 6];[12, 6];244.0;DBL
[5, 6];[13, 6];999.0;DBL
[5, 6];[14, 6];309.0;DBL
[5, 6];[1, 7];5.8;DBL
[5, 6];[2, 7];52.0;DBL
[5, 6];[3, 7];33.0;DBL
[5, 6];[4, 7];617.0;DBL
[5, 6];[5, 7];43.0;DBL
[5, 6];[6, 7];686.0;DBL
[5, 6];[7, 7];64.0;DBL
[5, 6];[8, 7];47.0;DBL
[5, 6];[9, 7];200.0;DBL
[5, 6];[10, 7];861.0;DBL
[5, 6];[11, 7];999.0;DBL
[5, 6];[12, 7];50.0;DBL
[5, 6];[13, 7];624.0;DBL
[5, 6];[14, 7];102.0;DBL
[5, 6];[1, 8];156.0;DBL
[5, 6];[2, 8];744.0;DBL
[5, 6];[3, 8];670.0;DBL
[5, 6];[4, 8];999.0;DBL
[5, 6];[5, 8];988.0;DBL
[5, 6];[6, 8];999.0;DBL
[5, 6];[7, 8];711.0;DBL
[5, 6];[8, 8];624.0;DBL
[5, 6];[9, 8];999.0;DBL
[5, 6];[10, 8];999.0;DBL
[5, 6];[11, 8];999.0;DBL
[5, 6];[12, 8];537.0;DBL
[5, 6];[13, 8];999.0;DBL
[5, 6];[14, 8];986.0;DBL
[5, 6];[1, 9];218.0;DBL
[5, 6];[2, 9];999.0;DBL
[5, 6];[3, 9];999.0;DBL
[5, 6];[4, 9];999.0;DBL
[5, 6];[5, 9];999.0;DBL
[5, 6];[6, 9];999.0;DBL
[5, 6];[7, 9];999.0;DBL
[5, 6];[8, 9];999.0;DBL
[5, 6];[9, 9];999.0;DBL
[5, 6];[10, 9];999.0;DBL
[5, 6];[11, 9];999.0;DBL
[5, 6];[12, 9];999.0;DBL
[5, 6];[13, 9];999.0;DBL
[5, 6];[14, 9];999.0;DBL
[5, 6];[1, 10];45.0;DBL
[5, 6];[2, 10];179.0;DBL
[5, 6];[3, 10];141.0;DBL
[5, 6];[4, 10];999.0;DBL
[5, 6];[5, 10];238.0;DBL
[5, 6];[6, 10];999.0;DBL
[5, 6];[7, 10];254.0;DBL
[5, 6];[8, 10];197.0;DBL
[5, 6];[9, 10];511.0;DBL
[5, 6];[10, 10];999.0;DBL
[5, 6];[11, 10];999.0;DBL
[5, 6];[12, 10];301.0;DBL
[5, 6];[13, 10];999.0;DBL
[5, 6];[14, 10];319.0;DBL
[5, 6];[1, 11];18.0;DBL
[5, 6];[2, 11];51.0;DBL
[5, 6];[3, 11];69.0;DBL
[5, 6];[4, 11];485.0;DBL
[5, 6];[5, 11];114.0;DBL
[5, 6];[6, 11];999.0;DBL
[5, 6];[7, 11];156.0;DBL
[5, 6];[8, 11];96.0;DBL
[5, 6];[9, 11];291.0;DBL
[5, 6];[10, 11];999.0;DBL
[5, 6];[11, 11];999.0;DBL
[5, 6];[12, 11];150.0;DBL
[5, 6];[13, 11];764.0;DBL
[5, 6];[14, 11];177.0;DBL
[5, 6];[1, 12];107.0;DBL
[5, 6];[2, 12];510.0;DBL
[5, 6];[3, 12];314.0;DBL
[5, 6];[4, 12];999.0;DBL
[5, 6];[5, 12];620.0;DBL
[5, 6];[6, 12];999.0;DBL
[5, 6];[7, 12];720.0;DBL
[5, 6];[8, 12];544.0;DBL
[5, 6];[9, 12];999.0;DBL
[5, 6];[10, 12];999.0;DBL
[5, 6];[11, 12];999.0;DBL
[5, 6];[12, 12];592.0;DBL
[5, 6];[13, 12];999.0;DBL
[5, 6];[14, 12];758.0;DBL
5;[1, 2];10.0;FCT
5;[2, 1];31.0;FCT
5;[1, 3];6.5;FCT
5;[2, 3];94.0;FCT
5;[3, 1];19.0;FCT
5;[3, 2];83.0;FCT
5;[1, 4];79.0;FCT
5;[2, 4];999.0;FCT
5;[3, 4];718.0;FCT
5;[4, 1];278.0;FCT
5;[4, 2];999.0;FCT
5;[4, 3];999.0;FCT
5;[1, 5];17.0;FCT
5;[2, 5];166.0;FCT
5;[3, 5];96.0;FCT
5;[4, 5];980.0;FCT
5;[5, 1];42.0;FCT
5;[5, 2];168.0;FCT
5;[5, 3];109.0;FCT
5;[5, 4];840.0;FCT
5;[1, 6];104.0;FCT
5;[2, 6];999.0;FCT
5;[3, 6];857.0;FCT
5;[4, 6];999.0;FCT
5;[5, 6];999.0;FCT
5;[6, 1];361.0;FCT
5;[6, 2];999.0;FCT
5;[6, 3];999.0;FCT
5;[6, 4];999.0;FCT
5;[6, 5];999.0;FCT
5;[1, 7];17.0;FCT
5;[2, 7];201.0;FCT
5;[3, 7];118.0;FCT
5;[4, 7];999.0;FCT
