race;horseNumber;odds;type
[8, 9];[1, 1];149.0;DBL
[8, 9];[2, 1];103.0;DBL
[8, 9];[3, 1];121.0;DBL
[8, 9];[4, 1];729.0;DBL
[8, 9];[5, 1];722.0;DBL
[8, 9];[6, 1];194.0;DBL
[8, 9];[7, 1];214.0;DBL
[8, 9];[8, 1];131.0;DBL
[8, 9];[9, 1];999.0;DBL
[8, 9];[10, 1];288.0;DBL
[8, 9];[11, 1];326.0;DBL
[8, 9];[1, 2];44.0;DBL
[8, 9];[2, 2];25.0;DBL
[8, 9];[3, 2];33.0;DBL
[8, 9];[4, 2];296.0;DBL
[8, 9];[5, 2];447.0;DBL
[8, 9];[6, 2];61.0;DBL
[8, 9];[7, 2];99.0;DBL
[8, 9];[8, 2];44.0;DBL
[8, 9];[9, 2];371.0;DBL
[8, 9];[10, 2];146.0;DBL
[8, 9];[11, 2];254.0;DBL
[8, 9];[1, 3];311.0;DBL
[8, 9];[2, 3];162.0;DBL
[8, 9];[3, 3];195.0;DBL
[8, 9];[4, 3];821.0;DBL
[8, 9];[5, 3];972.0;DBL
[8, 9];[6, 3];493.0;DBL
[8, 9];[7, 3];518.0;DBL
[8, 9];[8, 3];241.0;DBL
[8, 9];[9, 3];999.0;DBL
[8, 9];[10, 3];643.0;DBL
[8, 9];[11, 3];778.0;DBL
[8, 9];[1, 4];75.0;DBL
[8, 9];[2, 4];65.0;DBL
[8, 9];[3, 4];55.0;DBL
[8, 9];[4, 4];289.0;DBL
[8, 9];[5, 4];490.0;DBL
[8, 9];[6, 4];104.0;DBL
[8, 9];[7, 4];103.0;DBL
[8, 9];[8, 4];56.0;DBL
[8, 9];[9, 4];692.0;DBL
[8, 9];[10, 4];191.0;DBL
[8, 9];[11, 4];261.0;DBL
[8, 9];[1, 5];55.0;DBL
[8, 9];[2, 5];42.0;DBL
[8, 9];[3, 5];38.0;DBL
[8, 9];[4, 5];262.0;DBL
[8, 9];[5, 5];347.0;DBL
[8, 9];[6, 5];65.0;DBL
[8, 9];[7, 5];82.0;DBL
[8, 9];[8, 5];37.0;DBL
[8, 9];[9, 5];414.0;DBL
[8, 9];[10, 5];133.0;DBL
[8, 9];[11, 5];221.0;DBL
[8, 9];[1, 6];23.0;DBL
[8, 9];[2, 6];16.0;DBL
[8, 9];[3, 6];16.0;DBL
[8, 9];[4, 6];153.0;DBL
[8, 9];[5, 6];148.0;DBL
[8, 9];[6, 6];32.0;DBL
[8, 9];[7, 6];25.0;DBL
[8, 9];[8, 6];16.0;DBL
[8, 9];[9, 6];201.0;DBL
[8, 9];[10, 6];65.0;DBL
[8, 9];[11, 6];103.0;DBL
[8, 9];[1, 7];39.0;DBL
[8, 9];[2, 7];39.0;DBL
[8, 9];[3, 7];41.0;DBL
[8, 9];[4, 7];289.0;DBL
[8, 9];[5, 7];216.0;DBL
[8, 9];[6, 7];48.0;DBL
[8, 9];[7, 7];41.0;DBL
[8, 9];[8, 7];26.0;DBL
[8, 9];[9, 7];305.0;DBL
[8, 9];[10, 7];137.0;DBL
[8, 9];[11, 7];142.0;DBL
[8, 9];[1, 8];43.0;DBL
[8, 9];[2, 8];41.0;DBL
[8, 9];[3, 8];36.0;DBL
[8, 9];[4, 8];280.0;DBL
[8, 9];[5, 8];224.0;DBL
[8, 9];[6, 8];62.0;DBL
[8, 9];[7, 8];70.0;DBL
[8, 9];[8, 8];32.0;DBL
[8, 9];[9, 8];381.0;DBL
[8, 9];[10, 8];117.0;DBL
[8, 9];[11, 8];205.0;DBL
[8, 9];[1, 9];100.0;DBL
[8, 9];[2, 9];91.0;DBL
[8, 9];[3, 9];66.0;DBL
[8, 9];[4, 9];439.0;DBL
[8, 9];[5, 9];425.0;DBL
[8, 9];[6, 9];104.0;DBL
[8, 9];[7, 9];146.0;DBL
[8, 9];[8, 9];106.0;DBL
[8, 9];[9, 9];458.0;DBL
[8, 9];[10, 9];201.0;DBL
[8, 9];[11, 9];277.0;DBL
[8, 9];[1, 10];420.0;DBL
[8, 9];[2, 10];125.0;DBL
[8, 9];[3, 10];222.0;DBL
[8, 9];[4, 10];999.0;DBL
[8, 9];[5, 10];999.0;DBL
[8, 9];[6, 10];284.0;DBL
[8, 9];[7, 10];320.0;DBL
[8, 9];[8, 10];242.0;DBL
[8, 9];[9, 10];999.0;DBL
[8, 9];[10, 10];445.0;DBL
[8, 9];[11, 10];657.0;DBL
[8, 9];[1, 11];162.0;DBL
[8, 9];[2, 11];81.0;DBL
[8, 9];[3, 11];89.0;DBL
[8, 9];[4, 11];689.0;DBL
[8, 9];[5, 11];682.0;DBL
[8, 9];[6, 11];150.0;DBL
[8, 9];[7, 11];193.0;DBL
[8, 9];[8, 11];131.0;DBL
[8, 9];[9, 11];999.0;DBL
[8, 9];[10, 11];141.0;DBL
[8, 9];[11, 11];295.0;DBL
[8, 9];[1, 12];820.0;DBL
[8, 9];[2, 12];396.0;DBL
[8, 9];[3, 12];570.0;DBL
[8, 9];[4, 12];999.0;DBL
[8, 9];[5, 12];999.0;DBL
[8, 9];[6, 12];999.0;DBL
[8, 9];[7, 12];999.0;DBL
[8, 9];[8, 12];780.0;DBL
[8, 9];[9, 12];999.0;DBL
[8, 9];[10, 12];999.0;DBL
[8, 9];[11, 12];999.0;DBL
[8, 9];[1, 13];103.0;DBL
[8, 9];[2, 13];72.0;DBL
[8, 9];[3, 13];69.0;DBL
[8, 9];[4, 13];430.0;DBL
[8, 9];[5, 13];549.0;DBL
[8, 9];[6, 13];125.0;DBL
[8, 9];[7, 13];129.0;DBL
[8, 9];[8, 13];96.0;DBL
[8, 9];[9, 13];729.0;DBL
[8, 9];[10, 13];227.0;DBL
[8, 9];[11, 13];250.0;DBL
8;[1, 2];33.0;FCT
8;[2, 1];26.0;FCT
8;[1, 3];31.0;FCT
8;[2, 3];19.0;FCT
8;[3, 1];24.0;FCT
8;[3, 2];19.0;FCT
8;[1, 4];142.0;FCT
8;[2, 4];115.0;FCT
8;[3, 4];106.0;FCT
8;[4, 1];219.0;FCT
8;[4, 2];205.0;FCT
8;[4, 3];168.0;FCT
8;[1, 5];262.0;FCT
8;[2, 5];141.0;FCT
8;[3, 5];164.0;FCT
8;[4, 5];606.0;FCT
8;[5, 1];425.0;FCT
8;[5, 2];273.0;FCT
8;[5, 3];289.0;FCT
8;[5, 4];603.0;FCT
8;[1, 6];55.0;FCT
8;[2, 6];36.0;FCT
8;[3, 6];25.0;FCT
8;[4, 6];176.0;FCT
8;[5, 6];277.0;FCT
8;[6, 1];58.0;FCT
8;[6, 2];47.0;FCT
8;[6, 3];33.0;FCT
8;[6, 4];176.0;FCT
8;[6, 5];240.0;FCT
8;[1, 7];51.0;FCT
8;[2, 7];41.0;FCT
8;[3, 7];30.0;FCT
8;[4, 7];286.0;FCT
8;[5, 7];255.0;FCT
8;[6, 7];62.0;FCT
8;[7, 1];66.0;FCT
8;[7, 2];64.0;FCT
8;[7, 3];47.0;FCT
8;[7, 4];230.0;FCT
8;[7, 5];222.0;FCT
8;[7, 6];63.0;FCT
8;[1, 8];43.0;FCT
8;[2, 8];20.0;FCT
8;[3, 8];31.0;FCT
8;[4, 8];235.0;FCT
8;[5, 8];306.0;FCT
8;[6, 8];57.0;FCT
