race;horseNumber;odds;type
[7, 8];[1, 1];52.0;DBL
[7, 8];[2, 1];199.0;DBL
[7, 8];[3, 1];134.0;DBL
[7, 8];[4, 1];121.0;DBL
[7, 8];[5, 1];647.0;DBL
[7, 8];[6, 1];84.0;DBL
[7, 8];[7, 1];150.0;DBL
[7, 8];[8, 1];470.0;DBL
[7, 8];[9, 1];164.0;DBL
[7, 8];[10, 1];707.0;DBL
[7, 8];[11, 1];71.0;DBL
[7, 8];[12, 1];121.0;DBL
[7, 8];[1, 2];69.0;DBL
[7, 8];[2, 2];249.0;DBL
[7, 8];[3, 2];171.0;DBL
[7, 8];[4, 2];168.0;DBL
[7, 8];[5, 2];843.0;DBL
[7, 8];[6, 2];99.0;DBL
[7, 8];[7, 2];215.0;DBL
[7, 8];[8, 2];612.0;DBL
[7, 8];[9, 2];242.0;DBL
[7, 8];[10, 2];889.0;DBL
[7, 8];[11, 2];67.0;DBL
[7, 8];[12, 2];249.0;DBL
[7, 8];[1, 3];881.0;DBL
[7, 8];[2, 3];999.0;DBL
[7, 8];[3, 3];999.0;DBL
[7, 8];[4, 3];999.0;DBL
[7, 8];[5, 3];999.0;DBL
[7, 8];[6, 3];728.0;DBL
[7, 8];[7, 3];999.0;DBL
[7, 8];[8, 3];999.0;DBL
[7, 8];[9, 3];999.0;DBL
[7, 8];[10, 3];999.0;DBL
[7, 8];[11, 3];745.0;DBL
[7, 8];[12, 3];999.0;DBL
[7, 8];[1, 4];113.0;DBL
[7, 8];[2, 4];263.0;DBL
[7, 8];[3, 4];190.0;DBL
[7, 8];[4, 4];165.0;DBL
[7, 8];[5, 4];622.0;DBL
[7, 8];[6, 4];109.0;DBL
[7, 8];[7, 4];196.0;DBL
[7, 8];[8, 4];714.0;DBL
[7, 8];[9, 4];247.0;DBL
[7, 8];[10, 4];582.0;DBL
[7, 8];[11, 4];63.0;DBL
[7, 8];[12, 4];189.0;DBL
[7, 8];[1, 5];862.0;DBL
[7, 8];[2, 5];999.0;DBL
[7, 8];[3, 5];860.0;DBL
[7, 8];[4, 5];999.0;DBL
[7, 8];[5, 5];999.0;DBL
[7, 8];[6, 5];561.0;DBL
[7, 8];[7, 5];999.0;DBL
[7, 8];[8, 5];999.0;DBL
[7, 8];[9, 5];999.0;DBL
[7, 8];[10, 5];999.0;DBL
[7, 8];[11, 5];361.0;DBL
[7, 8];[12, 5];999.0;DBL
[7, 8];[1, 6];870.0;DBL
[7, 8];[2, 6];999.0;DBL
[7, 8];[3, 6];999.0;DBL
[7, 8];[4, 6];999.0;DBL
[7, 8];[5, 6];999.0;DBL
[7, 8];[6, 6];604.0;DBL
[7, 8];[7, 6];999.0;DBL
[7, 8];[8, 6];999.0;DBL
[7, 8];[9, 6];999.0;DBL
[7, 8];[10, 6];999.0;DBL
[7, 8];[11, 6];359.0;DBL
[7, 8];[12, 6];999.0;DBL
[7, 8];[1, 7];22.0;DBL
[7, 8];[2, 7];99.0;DBL
[7, 8];[3, 7];45.0;DBL
[7, 8];[4, 7];58.0;DBL
[7, 8];[5, 7];203.0;DBL
[7, 8];[6, 7];18.0;DBL
[7, 8];[7, 7];60.0;DBL
[7, 8];[8, 7];203.0;DBL
[7, 8];[9, 7];65.0;DBL
[7, 8];[10, 7];353.0;DBL
[7, 8];[11, 7];13.0;DBL
[7, 8];[12, 7];44.0;DBL
[7, 8];[1, 8];220.0;DBL
[7, 8];[2, 8];791.0;DBL
[7, 8];[3, 8];507.0;DBL
[7, 8];[4, 8];568.0;DBL
[7, 8];[5, 8];999.0;DBL
[7, 8];[6, 8];307.0;DBL
[7, 8];[7, 8];588.0;DBL
[7, 8];[8, 8];999.0;DBL
[7, 8];[9, 8];660.0;DBL
[7, 8];[10, 8];999.0;DBL
[7, 8];[11, 8];171.0;DBL
[7, 8];[12, 8];550.0;DBL
[7, 8];[1, 9];49.0;DBL
[7, 8];[2, 9];203.0;DBL
[7, 8];[3, 9];47.0;DBL
[7, 8];[4, 9];83.0;DBL
[7, 8];[5, 9];690.0;DBL
[7, 8];[6, 9];37.0;DBL
[7, 8];[7, 9];100.0;DBL
[7, 8];[8, 9];311.0;DBL
[7, 8];[9, 9];101.0;DBL
[7, 8];[10, 9];721.0;DBL
[7, 8];[11, 9];26.0;DBL
[7, 8];[12, 9];115.0;DBL
[7, 8];[1, 10];22.0;DBL
[7, 8];[2, 10];93.0;DBL
[7, 8];[3, 10];44.0;DBL
[7, 8];[4, 10];47.0;DBL
[7, 8];[5, 10];299.0;DBL
[7, 8];[6, 10];16.0;DBL
[7, 8];[7, 10];61.0;DBL
[7, 8];[8, 10];275.0;DBL
[7, 8];[9, 10];64.0;DBL
[7, 8];[10, 10];322.0;DBL
[7, 8];[11, 10];10.0;DBL
[7, 8];[12, 10];47.0;DBL
[7, 8];[1, 11];26.0;DBL
[7, 8];[2, 11];127.0;DBL
[7, 8];[3, 11];69.0;DBL
[7, 8];[4, 11];61.0;DBL
[7, 8];[5, 11];523.0;DBL
[7, 8];[6, 11];29.0;DBL
[7, 8];[7, 11];69.0;DBL
[7, 8];[8, 11];327.0;DBL
[7, 8];[9, 11];51.0;DBL
[7, 8];[10, 11];572.0;DBL
[7, 8];[11, 11];19.0;DBL
[7, 8];[12, 11];81.0;DBL
[7, 8];[1, 12];39.0;DBL
[7, 8];[2, 12];144.0;DBL
[7, 8];[3, 12];74.0;DBL
[7, 8];[4, 12];84.0;DBL
[7, 8];[5, 12];534.0;DBL
[7, 8];[6, 12];58.0;DBL
[7, 8];[7, 12];82.0;DBL
[7, 8];[8, 12];302.0;DBL
[7, 8];[9, 12];56.0;DBL
[7, 8];[10, 12];595.0;DBL
[7, 8];[11, 12];27.0;DBL
[7, 8];[12, 12];105.0;DBL
7;[1, 2];95.0;FCT
7;[2, 1];121.0;FCT
7;[1, 3];61.0;FCT
7;[2, 3];330.0;FCT
7;[3, 1];65.0;FCT
7;[3, 2];227.0;FCT
7;[1, 4];51.0;FCT
7;[2, 4];263.0;FCT
7;[3, 4];94.0;FCT
