race;horseNumber;odds;type
[5, 6];[1, 1];34.0;DBL
[5, 6];[2, 1];999.0;DBL
[5, 6];[3, 1];70.0;DBL
[5, 6];[4, 1];26.0;DBL
[5, 6];[5, 1];999.0;DBL
[5, 6];[6, 1];100.0;DBL
[5, 6];[7, 1];815.0;DBL
[5, 6];[8, 1];129.0;DBL
[5, 6];[9, 1];46.0;DBL
[5, 6];[10, 1];384.0;DBL
[5, 6];[11, 1];335.0;DBL
[5, 6];[12, 1];157.0;DBL
[5, 6];[13, 1];648.0;DBL
[5, 6];[14, 1];186.0;DBL
[5, 6];[1, 2];162.0;DBL
[5, 6];[2, 2];999.0;DBL
[5, 6];[3, 2];249.0;DBL
[5, 6];[4, 2];188.0;DBL
[5, 6];[5, 2];999.0;DBL
[5, 6];[6, 2];328.0;DBL
[5, 6];[7, 2];999.0;DBL
[5, 6];[8, 2];428.0;DBL
[5, 6];[9, 2];235.0;DBL
[5, 6];[10, 2];865.0;DBL
[5, 6];[11, 2];860.0;DBL
[5, 6];[12, 2];422.0;DBL
[5, 6];[13, 2];999.0;DBL
[5, 6];[14, 2];560.0;DBL
[5, 6];[1, 3];107.0;DBL
[5, 6];[2, 3];999.0;DBL
[5, 6];[3, 3];126.0;DBL
[5, 6];[4, 3];78.0;DBL
[5, 6];[5, 3];999.0;DBL
[5, 6];[6, 3];203.0;DBL
[5, 6];[7, 3];947.0;DBL
[5, 6];[8, 3];230.0;DBL
[5, 6];[9, 3];136.0;DBL
[5, 6];[10, 3];525.0;DBL
[5, 6];[11, 3];759.0;DBL
[5, 6];[12, 3];242.0;DBL
[5, 6];[13, 3];999.0;DBL
[5, 6];[14, 3];404.0;DBL
[5, 6];[1, 4];227.0;DBL
[5, 6];[2, 4];999.0;DBL
[5, 6];[3, 4];522.0;DBL
[5, 6];[4, 4];212.0;DBL
[5, 6];[5, 4];999.0;DBL
[5, 6];[6, 4];475.0;DBL
[5, 6];[7, 4];999.0;DBL
[5, 6];[8, 4];564.0;DBL
[5, 6];[9, 4];225.0;DBL
[5, 6];[10, 4];827.0;DBL
[5, 6];[11, 4];952.0;DBL
[5, 6];[12, 4];494.0;DBL
[5, 6];[13, 4];999.0;DBL
[5, 6];[14, 4];689.0;DBL
[5, 6];[1, 5];25.0;DBL
[5, 6];[2, 5];843.0;DBL
[5, 6];[3, 5];43.0;DBL
[5, 6];[4, 5];14.0;DBL
[5, 6];[5, 5];396.0;DBL
[5, 6];[6, 5];40.0;DBL
[5, 6];[7, 5];227.0;DBL
[5, 6];[8, 5];58.0;DBL
[5, 6];[9, 5];26.0;DBL
[5, 6];[10, 5];168.0;DBL
[5, 6];[11, 5];140.0;DBL
[5, 6];[12, 5];61.0;DBL
[5, 6];[13, 5];280.0;DBL
[5, 6];[14, 5];103.0;DBL
[5, 6];[1, 6];15.0;DBL
[5, 6];[2, 6];999.0;DBL
[5, 6];[3, 6];38.0;DBL
[5, 6];[4, 6];16.0;DBL
[5, 6];[5, 6];514.0;DBL
[5, 6];[6, 6];46.0;DBL
[5, 6];[7, 6];361.0;DBL
[5, 6];[8, 6];47.0;DBL
[5, 6];[9, 6];17.0;DBL
[5, 6];[10, 6];152.0;DBL
[5, 6];[11, 6];145.0;DBL
[5, 6];[12, 6];51.0;DBL
[5, 6];[13, 6];269.0;DBL
[5, 6];[14, 6];92.0;DBL
[5, 6];[1, 7];24.0;DBL
[5, 6];[2, 7];999.0;DBL
[5, 6];[3, 7];32.0;DBL
[5, 6];[4, 7];18.0;DBL
[5, 6];[5, 7];680.0;DBL
[5, 6];[6, 7];62.0;DBL
[5, 6];[7, 7];449.0;DBL
[5, 6];[8, 7];63.0;DBL
[5, 6];[9, 7];26.0;DBL
[5, 6];[10, 7];206.0;DBL
[5, 6];[11, 7];185.0;DBL
[5, 6];[12, 7];79.0;DBL
[5, 6];[13, 7];357.0;DBL
[5, 6];[14, 7];125.0;DBL
[5, 6];[1, 8];605.0;DBL
[5, 6];[2, 8];999.0;DBL
[5, 6];[3, 8];999.0;DBL
[5, 6];[4, 8];647.0;DBL
[5, 6];[5, 8];999.0;DBL
[5, 6];[6, 8];999.0;DBL
[5, 6];[7, 8];999.0;DBL
[5, 6];[8, 8];999.0;DBL
[5, 6];[9, 8];880.0;DBL
[5, 6];[10, 8];999.0;DBL
[5, 6];[11, 8];999.0;DBL
[5, 6];[12, 8];999.0;DBL
[5, 6];[13, 8];999.0;DBL
[5, 6];[14, 8];999.0;DBL
[5, 6];[1, 9];104.0;DBL
[5, 6];[2, 9];999.0;DBL
[5, 6];[3, 9];172.0;DBL
[5, 6];[4, 9];101.0;DBL
[5, 6];[5, 9];999.0;DBL
[5, 6];[6, 9];244.0;DBL
[5, 6];[7, 9];714.0;DBL
[5, 6];[8, 9];244.0;DBL
[5, 6];[9, 9];124.0;DBL
[5, 6];[10, 9];590.0;DBL
[5, 6];[11, 9];525.0;DBL
[5, 6];[12, 9];284.0;DBL
[5, 6];[13, 9];437.0;DBL
[5, 6];[14, 9];448.0;DBL
[5, 6];[1, 10];63.0;DBL
[5, 6];[2, 10];999.0;DBL
[5, 6];[3, 10];142.0;DBL
[5, 6];[4, 10];67.0;DBL
[5, 6];[5, 10];999.0;DBL
[5, 6];[6, 10];203.0;DBL
[5, 6];[7, 10];999.0;DBL
[5, 6];[8, 10];154.0;DBL
[5, 6];[9, 10];60.0;DBL
[5, 6];[10, 10];329.0;DBL
[5, 6];[11, 10];518.0;DBL
[5, 6];[12, 10];155.0;DBL
[5, 6];[13, 10];735.0;DBL
[5, 6];[14, 10];233.0;DBL
[5, 6];[1, 11];97.0;DBL
[5, 6];[2, 11];999.0;DBL
[5, 6];[3, 11];202.0;DBL
[5, 6];[4, 11];89.0;DBL
[5, 6];[5, 11];999.0;DBL
[5, 6];[6, 11];202.0;DBL
[5, 6];[7, 11];844.0;DBL
[5, 6];[8, 11];220.0;DBL
[5, 6];[9, 11];105.0;DBL
[5, 6];[10, 11];508.0;DBL
[5, 6];[11, 11];524.0;DBL
[5, 6];[12, 11];217.0;DBL
[5, 6];[13, 11];999.0;DBL
[5, 6];[14, 11];291.0;DBL
[5, 6];[1, 12];152.0;DBL
[5, 6];[2, 12];999.0;DBL
[5, 6];[3, 12];331.0;DBL
[5, 6];[4, 12];139.0;DBL
[5, 6];[5, 12];999.0;DBL
[5, 6];[6, 12];329.0;DBL
[5, 6];[7, 12];999.0;DBL
[5, 6];[8, 12];258.0;DBL
[5, 6];[9, 12];157.0;DBL
[5, 6];[10, 12];560.0;DBL
[5, 6];[11, 12];824.0;DBL
[5, 6];[12, 12];290.0;DBL
[5, 6];[13, 12];999.0;DBL
[5, 6];[14, 12];501.0;DBL
[5, 6];[1, 13];596.0;DBL
[5, 6];[2, 13];999.0;DBL
[5, 6];[3, 13];999.0;DBL
[5, 6];[4, 13];619.0;DBL
[5, 6];[5, 13];999.0;DBL
