race;horseNumber;odds;type
[8, 9];[1, 1];50.0;DBL
[8, 9];[2, 1];34.0;DBL
[8, 9];[3, 1];33.0;DBL
[8, 9];[4, 1];221.0;DBL
[8, 9];[5, 1];35.0;DBL
[8, 9];[6, 1];287.0;DBL
[8, 9];[7, 1];26.0;DBL
[8, 9];[8, 1];100.0;DBL
[8, 9];[9, 1];35.0;DBL
[8, 9];[10, 1];388.0;DBL
[8, 9];[11, 1];584.0;DBL
[8, 9];[12, 1];98.0;DBL
[8, 9];[1, 2];188.0;DBL
[8, 9];[2, 2];102.0;DBL
[8, 9];[3, 2];104.0;DBL
[8, 9];[4, 2];221.0;DBL
[8, 9];[5, 2];102.0;DBL
[8, 9];[6, 2];558.0;DBL
[8, 9];[7, 2];87.0;DBL
[8, 9];[8, 2];215.0;DBL
[8, 9];[9, 2];110.0;DBL
[8, 9];[10, 2];568.0;DBL
[8, 9];[11, 2];906.0;DBL
[8, 9];[12, 2];76.0;DBL
[8, 9];[1, 3];140.0;DBL
[8, 9];[2, 3];110.0;DBL
[8, 9];[3, 3];88.0;DBL
[8, 9];[4, 3];313.0;DBL
[8, 9];[5, 3];79.0;DBL
[8, 9];[6, 3];181.0;DBL
[8, 9];[7, 3];69.0;DBL
[8, 9];[8, 3];248.0;DBL
[8, 9];[9, 3];85.0;DBL
[8, 9];[10, 3];738.0;DBL
[8, 9];[11, 3];999.0;DBL
[8, 9];[12, 3];109.0;DBL
[8, 9];[1, 4];215.0;DBL
[8, 9];[2, 4];112.0;DBL
[8, 9];[3, 4];99.0;DBL
[8, 9];[4, 4];240.0;DBL
[8, 9];[5, 4];117.0;DBL
[8, 9];[6, 4];473.0;DBL
[8, 9];[7, 4];82.0;DBL
[8, 9];[8, 4];225.0;DBL
[8, 9];[9, 4];116.0;DBL
[8, 9];[10, 4];775.0;DBL
[8, 9];[11, 4];999.0;DBL
[8, 9];[12, 4];186.0;DBL
[8, 9];[1, 5];38.0;DBL
[8, 9];[2, 5];26.0;DBL
[8, 9];[3, 5];10.0;DBL
[8, 9];[4, 5];136.0;DBL
[8, 9];[5, 5];19.0;DBL
[8, 9];[6, 5];134.0;DBL
[8, 9];[7, 5];13.0;DBL
[8, 9];[8, 5];51.0;DBL
[8, 9];[9, 5];28.0;DBL
[8, 9];[10, 5];200.0;DBL
[8, 9];[11, 5];247.0;DBL
[8, 9];[12, 5];65.0;DBL
