race;horseNumber;odds;type
[2, 3];[1, 1];175.0;DBL
[2, 3];[2, 1];92.0;DBL
[2, 3];[3, 1];62.0;DBL
[2, 3];[4, 1];110.0;DBL
[2, 3];[5, 1];758.0;DBL
[2, 3];[6, 1];546.0;DBL
[2, 3];[7, 1];15.0;DBL
[2, 3];[8, 1];403.0;DBL
[2, 3];[9, 1];999.0;DBL
[2, 3];[10, 1];23.0;DBL
[2, 3];[11, 1];507.0;DBL
[2, 3];[12, 1];999.0;DBL
[2, 3];[13, 1];443.0;DBL
[2, 3];[14, 1];140.0;DBL
[2, 3];[1, 2];616.0;DBL
[2, 3];[2, 2];280.0;DBL
[2, 3];[3, 2];201.0;DBL
[2, 3];[4, 2];329.0;DBL
[2, 3];[5, 2];999.0;DBL
[2, 3];[6, 2];999.0;DBL
[2, 3];[7, 2];74.0;DBL
[2, 3];[8, 2];999.0;DBL
[2, 3];[9, 2];999.0;DBL
[2, 3];[10, 2];129.0;DBL
[2, 3];[11, 2];999.0;DBL
[2, 3];[12, 2];999.0;DBL
[2, 3];[13, 2];999.0;DBL
[2, 3];[14, 2];476.0;DBL
[2, 3];[1, 3];999.0;DBL
[2, 3];[2, 3];999.0;DBL
[2, 3];[3, 3];999.0;DBL
[2, 3];[4, 3];999.0;DBL
[2, 3];[5, 3];999.0;DBL
[2, 3];[6, 3];999.0;DBL
[2, 3];[7, 3];373.0;DBL
[2, 3];[8, 3];999.0;DBL
[2, 3];[9, 3];999.0;DBL
[2, 3];[10, 3];812.0;DBL
[2, 3];[11, 3];999.0;DBL
[2, 3];[12, 3];999.0;DBL
[2, 3];[13, 3];999.0;DBL
[2, 3];[14, 3];999.0;DBL
[2, 3];[1, 4];669.0;DBL
[2, 3];[2, 4];278.0;DBL
[2, 3];[3, 4];125.0;DBL
[2, 3];[4, 4];296.0;DBL
[2, 3];[5, 4];999.0;DBL
[2, 3];[6, 4];912.0;DBL
[2, 3];[7, 4];20.0;DBL
[2, 3];[8, 4];427.0;DBL
[2, 3];[9, 4];999.0;DBL
[2, 3];[10, 4];76.0;DBL
[2, 3];[11, 4];999.0;DBL
[2, 3];[12, 4];999.0;DBL
[2, 3];[13, 4];765.0;DBL
[2, 3];[14, 4];409.0;DBL
[2, 3];[1, 5];999.0;DBL
[2, 3];[2, 5];999.0;DBL
[2, 3];[3, 5];999.0;DBL
[2, 3];[4, 5];999.0;DBL
[2, 3];[5, 5];999.0;DBL
[2, 3];[6, 5];999.0;DBL
[2, 3];[7, 5];322.0;DBL
[2, 3];[8, 5];999.0;DBL
[2, 3];[9, 5];999.0;DBL
[2, 3];[10, 5];698.0;DBL
[2, 3];[11, 5];999.0;DBL
[2, 3];[12, 5];999.0;DBL
[2, 3];[13, 5];999.0;DBL
[2, 3];[14, 5];999.0;DBL
[2, 3];[1, 6];177.0;DBL
[2, 3];[2, 6];76.0;DBL
[2, 3];[3, 6];30.0;DBL
[2, 3];[4, 6];82.0;DBL
[2, 3];[5, 6];340.0;DBL
[2, 3];[6, 6];256.0;DBL
[2, 3];[7, 6];6.7;DBL
[2, 3];[8, 6];184.0;DBL
[2, 3];[9, 6];783.0;DBL
[2, 3];[10, 6];16.0;DBL
[2, 3];[11, 6];385.0;DBL
[2, 3];[12, 6];872.0;DBL
[2, 3];[13, 6];206.0;DBL
[2, 3];[14, 6];107.0;DBL
[2, 3];[1, 7];999.0;DBL
[2, 3];[2, 7];999.0;DBL
[2, 3];[3, 7];647.0;DBL
[2, 3];[4, 7];985.0;DBL
[2, 3];[5, 7];999.0;DBL
[2, 3];[6, 7];999.0;DBL
[2, 3];[7, 7];162.0;DBL
[2, 3];[8, 7];999.0;DBL
[2, 3];[9, 7];999.0;DBL
[2, 3];[10, 7];265.0;DBL
[2, 3];[11, 7];999.0;DBL
[2, 3];[12, 7];999.0;DBL
[2, 3];[13, 7];999.0;DBL
[2, 3];[14, 7];999.0;DBL
[2, 3];[1, 8];449.0;DBL
[2, 3];[2, 8];158.0;DBL
[2, 3];[3, 8];113.0;DBL
[2, 3];[4, 8];160.0;DBL
[2, 3];[5, 8];710.0;DBL
[2, 3];[6, 8];744.0;DBL
[2, 3];[7, 8];29.0;DBL
[2, 3];[8, 8];429.0;DBL
[2, 3];[9, 8];999.0;DBL
[2, 3];[10, 8];48.0;DBL
[2, 3];[11, 8];686.0;DBL
[2, 3];[12, 8];999.0;DBL
[2, 3];[13, 8];676.0;DBL
[2, 3];[14, 8];258.0;DBL
[2, 3];[1, 9];171.0;DBL
[2, 3];[2, 9];54.0;DBL
[2, 3];[3, 9];36.0;DBL
[2, 3];[4, 9];64.0;DBL
[2, 3];[5, 9];293.0;DBL
[2, 3];[6, 9];241.0;DBL
[2, 3];[7, 9];7.6;DBL
[2, 3];[8, 9];184.0;DBL
[2, 3];[9, 9];812.0;DBL
[2, 3];[10, 9];13.0;DBL
[2, 3];[11, 9];326.0;DBL
[2, 3];[12, 9];976.0;DBL
[2, 3];[13, 9];196.0;DBL
[2, 3];[14, 9];99.0;DBL
[2, 3];[1, 10];165.0;DBL
[2, 3];[2, 10];77.0;DBL
[2, 3];[3, 10];57.0;DBL
[2, 3];[4, 10];90.0;DBL
[2, 3];[5, 10];510.0;DBL
[2, 3];[6, 10];403.0;DBL
[2, 3];[7, 10];13.0;DBL
[2, 3];[8, 10];361.0;DBL
[2, 3];[9, 10];999.0;DBL
[2, 3];[10, 10];20.0;DBL
[2, 3];[11, 10];573.0;DBL
[2, 3];[12, 10];999.0;DBL
[2, 3];[13, 10];359.0;DBL
[2, 3];[14, 10];141.0;DBL
[2, 3];[1, 11];340.0;DBL
[2, 3];[2, 11];191.0;DBL
[2, 3];[3, 11];130.0;DBL
[2, 3];[4, 11];199.0;DBL
[2, 3];[5, 11];999.0;DBL
[2, 3];[6, 11];958.0;DBL
[2, 3];[7, 11];42.0;DBL
[2, 3];[8, 11];896.0;DBL
[2, 3];[9, 11];999.0;DBL
[2, 3];[10, 11];62.0;DBL
[2, 3];[11, 11];999.0;DBL
[2, 3];[12, 11];999.0;DBL
[2, 3];[13, 11];692.0;DBL
[2, 3];[14, 11];320.0;DBL
[2, 3];[1, 12];999.0;DBL
[2, 3];[2, 12];435.0;DBL
