race;horseNumber;odds;type
[1, 2];[1, 1];67.0;DBL
[1, 2];[2, 1];0.0;DBL
[1, 2];[3, 1];187.0;DBL
[1, 2];[4, 1];984.0;DBL
[1, 2];[5, 1];475.0;DBL
[1, 2];[6, 1];999.0;DBL
[1, 2];[7, 1];735.0;DBL
[1, 2];[8, 1];82.0;DBL
[1, 2];[9, 1];268.0;DBL
[1, 2];[10, 1];239.0;DBL
[1, 2];[11, 1];999.0;DBL
[1, 2];[12, 1];999.0;DBL
[1, 2];[1, 2];30.0;DBL
[1, 2];[2, 2];0.0;DBL
[1, 2];[3, 2];88.0;DBL
[1, 2];[4, 2];496.0;DBL
[1, 2];[5, 2];306.0;DBL
[1, 2];[6, 2];845.0;DBL
[1, 2];[7, 2];506.0;DBL
[1, 2];[8, 2];40.0;DBL
[1, 2];[9, 2];113.0;DBL
[1, 2];[10, 2];147.0;DBL
[1, 2];[11, 2];865.0;DBL
[1, 2];[12, 2];895.0;DBL
[1, 2];[1, 3];18.0;DBL
[1, 2];[2, 3];0.0;DBL
[1, 2];[3, 3];41.0;DBL
[1, 2];[4, 3];398.0;DBL
[1, 2];[5, 3];192.0;DBL
[1, 2];[6, 3];415.0;DBL
[1, 2];[7, 3];365.0;DBL
[1, 2];[8, 3];26.0;DBL
[1, 2];[9, 3];107.0;DBL
[1, 2];[10, 3];93.0;DBL
[1, 2];[11, 3];445.0;DBL
[1, 2];[12, 3];550.0;DBL
[1, 2];[1, 4];35.0;DBL
[1, 2];[2, 4];0.0;DBL
[1, 2];[3, 4];124.0;DBL
[1, 2];[4, 4];610.0;DBL
[1, 2];[5, 4];230.0;DBL
[1, 2];[6, 4];563.0;DBL
[1, 2];[7, 4];652.0;DBL
[1, 2];[8, 4];43.0;DBL
[1, 2];[9, 4];232.0;DBL
[1, 2];[10, 4];162.0;DBL
[1, 2];[11, 4];547.0;DBL
[1, 2];[12, 4];999.0;DBL
[1, 2];[1, 5];187.0;DBL
[1, 2];[2, 5];0.0;DBL
[1, 2];[3, 5];573.0;DBL
[1, 2];[4, 5];999.0;DBL
[1, 2];[5, 5];999.0;DBL
[1, 2];[6, 5];999.0;DBL
[1, 2];[7, 5];999.0;DBL
[1, 2];[8, 5];237.0;DBL
[1, 2];[9, 5];999.0;DBL
[1, 2];[10, 5];928.0;DBL
[1, 2];[11, 5];999.0;DBL
[1, 2];[12, 5];999.0;DBL
[1, 2];[1, 6];173.0;DBL
[1, 2];[2, 6];0.0;DBL
[1, 2];[3, 6];571.0;DBL
[1, 2];[4, 6];999.0;DBL
[1, 2];[5, 6];999.0;DBL
