race;horseNumber;odds;type
[6, 7];[1, 1];126.0;DBL
[6, 7];[2, 1];168.0;DBL
[6, 7];[3, 1];24.0;DBL
[6, 7];[4, 1];18.0;DBL
[6, 7];[5, 1];55.0;DBL
[6, 7];[6, 1];302.0;DBL
[6, 7];[7, 1];80.0;DBL
[6, 7];[8, 1];799.0;DBL
[6, 7];[9, 1];16.0;DBL
[6, 7];[10, 1];632.0;DBL
[6, 7];[11, 1];168.0;DBL
[6, 7];[12, 1];950.0;DBL
[6, 7];[1, 2];50.0;DBL
[6, 7];[2, 2];68.0;DBL
[6, 7];[3, 2];6.5;DBL
[6, 7];[4, 2];6.0;DBL
[6, 7];[5, 2];21.0;DBL
[6, 7];[6, 2];118.0;DBL
[6, 7];[7, 2];43.0;DBL
[6, 7];[8, 2];299.0;DBL
[6, 7];[9, 2];5.3;DBL
[6, 7];[10, 2];258.0;DBL
[6, 7];[11, 2];85.0;DBL
[6, 7];[12, 2];331.0;DBL
[6, 7];[1, 3];999.0;DBL
[6, 7];[2, 3];999.0;DBL
[6, 7];[3, 3];411.0;DBL
[6, 7];[4, 3];255.0;DBL
[6, 7];[5, 3];686.0;DBL
[6, 7];[6, 3];999.0;DBL
[6, 7];[7, 3];924.0;DBL
[6, 7];[8, 3];999.0;DBL
[6, 7];[9, 3];233.0;DBL
[6, 7];[10, 3];999.0;DBL
[6, 7];[11, 3];999.0;DBL
[6, 7];[12, 3];999.0;DBL
[6, 7];[1, 4];999.0;DBL
[6, 7];[2, 4];999.0;DBL
[6, 7];[3, 4];575.0;DBL
[6, 7];[4, 4];278.0;DBL
[6, 7];[5, 4];629.0;DBL
[6, 7];[6, 4];999.0;DBL
[6, 7];[7, 4];836.0;DBL
[6, 7];[8, 4];999.0;DBL
[6, 7];[9, 4];324.0;DBL
[6, 7];[10, 4];999.0;DBL
[6, 7];[11, 4];999.0;DBL
[6, 7];[12, 4];999.0;DBL
[6, 7];[1, 5];999.0;DBL
[6, 7];[2, 5];999.0;DBL
[6, 7];[3, 5];344.0;DBL
[6, 7];[4, 5];279.0;DBL
[6, 7];[5, 5];387.0;DBL
[6, 7];[6, 5];680.0;DBL
[6, 7];[7, 5];618.0;DBL
[6, 7];[8, 5];999.0;DBL
[6, 7];[9, 5];270.0;DBL
[6, 7];[10, 5];999.0;DBL
[6, 7];[11, 5];941.0;DBL
[6, 7];[12, 5];999.0;DBL
[6, 7];[1, 6];153.0;DBL
[6, 7];[2, 6];229.0;DBL
[6, 7];[3, 6];40.0;DBL
[6, 7];[4, 6];30.0;DBL
[6, 7];[5, 6];76.0;DBL
[6, 7];[6, 6];386.0;DBL
[6, 7];[7, 6];117.0;DBL
[6, 7];[8, 6];999.0;DBL
[6, 7];[9, 6];29.0;DBL
[6, 7];[10, 6];692.0;DBL
[6, 7];[11, 6];170.0;DBL
[6, 7];[12, 6];999.0;DBL
[6, 7];[1, 7];686.0;DBL
[6, 7];[2, 7];816.0;DBL
[6, 7];[3, 7];171.0;DBL
[6, 7];[4, 7];106.0;DBL
[6, 7];[5, 7];253.0;DBL
[6, 7];[6, 7];999.0;DBL
[6, 7];[7, 7];297.0;DBL
[6, 7];[8, 7];999.0;DBL
[6, 7];[9, 7];91.0;DBL
[6, 7];[10, 7];999.0;DBL
