race;horseNumber;odds;type
[6, 7];[1, 1];77.0;DBL
[6, 7];[2, 1];356.0;DBL
[6, 7];[3, 1];176.0;DBL
[6, 7];[4, 1];342.0;DBL
[6, 7];[5, 1];0.0;DBL
[6, 7];[6, 1];18.0;DBL
[6, 7];[7, 1];45.0;DBL
[6, 7];[8, 1];999.0;DBL
[6, 7];[9, 1];173.0;DBL
[6, 7];[10, 1];161.0;DBL
[6, 7];[11, 1];108.0;DBL
[6, 7];[12, 1];267.0;DBL
[6, 7];[13, 1];999.0;DBL
[6, 7];[14, 1];107.0;DBL
[6, 7];[1, 2];215.0;DBL
[6, 7];[2, 2];514.0;DBL
[6, 7];[3, 2];395.0;DBL
[6, 7];[4, 2];911.0;DBL
[6, 7];[5, 2];0.0;DBL
[6, 7];[6, 2];61.0;DBL
[6, 7];[7, 2];145.0;DBL
[6, 7];[8, 2];999.0;DBL
[6, 7];[9, 2];382.0;DBL
[6, 7];[10, 2];366.0;DBL
[6, 7];[11, 2];272.0;DBL
[6, 7];[12, 2];481.0;DBL
[6, 7];[13, 2];999.0;DBL
[6, 7];[14, 2];286.0;DBL
[6, 7];[1, 3];39.0;DBL
[6, 7];[2, 3];175.0;DBL
[6, 7];[3, 3];81.0;DBL
[6, 7];[4, 3];125.0;DBL
[6, 7];[5, 3];0.0;DBL
[6, 7];[6, 3];5.4;DBL
[6, 7];[7, 3];14.0;DBL
[6, 7];[8, 3];523.0;DBL
[6, 7];[9, 3];97.0;DBL
[6, 7];[10, 3];58.0;DBL
[6, 7];[11, 3];38.0;DBL
[6, 7];[12, 3];112.0;DBL
[6, 7];[13, 3];419.0;DBL
[6, 7];[14, 3];41.0;DBL
[6, 7];[1, 4];25.0;DBL
[6, 7];[2, 4];139.0;DBL
[6, 7];[3, 4];75.0;DBL
[6, 7];[4, 4];93.0;DBL
[6, 7];[5, 4];0.0;DBL
[6, 7];[6, 4];4.9;DBL
[6, 7];[7, 4];13.0;DBL
[6, 7];[8, 4];503.0;DBL
[6, 7];[9, 4];64.0;DBL
[6, 7];[10, 4];53.0;DBL
[6, 7];[11, 4];33.0;DBL
[6, 7];[12, 4];106.0;DBL
[6, 7];[13, 4];436.0;DBL
[6, 7];[14, 4];34.0;DBL
[6, 7];[1, 5];210.0;DBL
[6, 7];[2, 5];955.0;DBL
[6, 7];[3, 5];392.0;DBL
[6, 7];[4, 5];640.0;DBL
[6, 7];[5, 5];0.0;DBL
[6, 7];[6, 5];49.0;DBL
[6, 7];[7, 5];132.0;DBL
[6, 7];[8, 5];999.0;DBL
[6, 7];[9, 5];523.0;DBL
[6, 7];[10, 5];314.0;DBL
[6, 7];[11, 5];249.0;DBL
[6, 7];[12, 5];595.0;DBL
[6, 7];[13, 5];999.0;DBL
[6, 7];[14, 5];273.0;DBL
[6, 7];[1, 6];453.0;DBL
[6, 7];[2, 6];999.0;DBL
[6, 7];[3, 6];969.0;DBL
[6, 7];[4, 6];999.0;DBL
[6, 7];[5, 6];0.0;DBL
[6, 7];[6, 6];83.0;DBL
[6, 7];[7, 6];179.0;DBL
[6, 7];[8, 6];999.0;DBL
[6, 7];[9, 6];931.0;DBL
[6, 7];[10, 6];683.0;DBL
[6, 7];[11, 6];555.0;DBL
[6, 7];[12, 6];999.0;DBL
[6, 7];[13, 6];999.0;DBL
[6, 7];[14, 6];534.0;DBL
[6, 7];[1, 7];297.0;DBL
[6, 7];[2, 7];976.0;DBL
[6, 7];[3, 7];625.0;DBL
[6, 7];[4, 7];859.0;DBL
[6, 7];[5, 7];0.0;DBL
[6, 7];[6, 7];76.0;DBL
[6, 7];[7, 7];204.0;DBL
[6, 7];[8, 7];999.0;DBL
[6, 7];[9, 7];420.0;DBL
[6, 7];[10, 7];442.0;DBL
[6, 7];[11, 7];371.0;DBL
[6, 7];[12, 7];920.0;DBL
[6, 7];[13, 7];999.0;DBL
[6, 7];[14, 7];376.0;DBL
[6, 7];[1, 8];688.0;DBL
[6, 7];[2, 8];999.0;DBL
[6, 7];[3, 8];989.0;DBL
[6, 7];[4, 8];999.0;DBL
[6, 7];[5, 8];0.0;DBL
[6, 7];[6, 8];100.0;DBL
