race;horseNumber;odds;type
10;[1, 2];45.0;FCT
10;[2, 1];52.0;FCT
10;[1, 3];408.0;FCT
10;[2, 3];324.0;FCT
10;[3, 1];560.0;FCT
10;[3, 2];559.0;FCT
10;[1, 4];118.0;FCT
10;[2, 4];105.0;FCT
10;[3, 4];999.0;FCT
10;[4, 1];147.0;FCT
10;[4, 2];127.0;FCT
10;[4, 3];800.0;FCT
10;[1, 5];136.0;FCT
10;[2, 5];152.0;FCT
10;[3, 5];897.0;FCT
10;[4, 5];303.0;FCT
10;[5, 1];146.0;FCT
10;[5, 2];164.0;FCT
10;[5, 3];802.0;FCT
10;[5, 4];302.0;FCT
10;[1, 6];143.0;FCT
10;[2, 6];113.0;FCT
10;[3, 6];997.0;FCT
10;[4, 6];288.0;FCT
10;[5, 6];291.0;FCT
10;[6, 1];164.0;FCT
10;[6, 2];132.0;FCT
10;[6, 3];749.0;FCT
10;[6, 4];258.0;FCT
10;[6, 5];275.0;FCT
10;[1, 7];463.0;FCT
10;[2, 7];431.0;FCT
10;[3, 7];999.0;FCT
10;[4, 7];765.0;FCT
10;[5, 7];999.0;FCT
10;[6, 7];988.0;FCT
10;[7, 1];623.0;FCT
10;[7, 2];651.0;FCT
10;[7, 3];999.0;FCT
10;[7, 4];953.0;FCT
10;[7, 5];999.0;FCT
10;[7, 6];999.0;FCT
10;[1, 8];27.0;FCT
10;[2, 8];28.0;FCT
10;[3, 8];339.0;FCT
10;[4, 8];75.0;FCT
10;[5, 8];84.0;FCT
10;[6, 8];77.0;FCT
10;[7, 8];316.0;FCT
10;[8, 1];13.0;FCT
10;[8, 2];14.0;FCT
10;[8, 3];155.0;FCT
10;[8, 4];34.0;FCT
10;[8, 5];42.0;FCT
10;[8, 6];39.0;FCT
10;[8, 7];124.0;FCT
10;[1, 9];359.0;FCT
10;[2, 9];366.0;FCT
10;[3, 9];999.0;FCT
10;[4, 9];617.0;FCT
10;[5, 9];507.0;FCT
10;[6, 9];702.0;FCT
10;[7, 9];999.0;FCT
10;[8, 9];102.0;FCT
10;[9, 1];448.0;FCT
10;[9, 2];451.0;FCT
10;[9, 3];999.0;FCT
10;[9, 4];669.0;FCT
10;[9, 5];474.0;FCT
10;[9, 6];765.0;FCT
10;[9, 7];999.0;FCT
10;[9, 8];223.0;FCT
10;[1, 10];33.0;FCT
10;[2, 10];41.0;FCT
10;[3, 10];576.0;FCT
10;[4, 10];92.0;FCT
10;[5, 10];126.0;FCT
10;[6, 10];101.0;FCT
10;[7, 10];522.0;FCT
10;[8, 10];6.9;FCT
10;[9, 10];302.0;FCT
10;[10, 1];28.0;FCT
10;[10, 2];31.0;FCT
10;[10, 3];286.0;FCT
10;[10, 4];62.0;FCT
10;[10, 5];88.0;FCT
10;[10, 6];66.0;FCT
10;[10, 7];287.0;FCT
10;[10, 8];14.0;FCT
10;[10, 9];204.0;FCT
10;[1, 11];142.0;FCT
10;[2, 11];135.0;FCT
10;[3, 11];999.0;FCT
10;[4, 11];254.0;FCT
10;[5, 11];428.0;FCT
10;[6, 11];378.0;FCT
10;[7, 11];777.0;FCT
10;[8, 11];39.0;FCT
10;[9, 11];723.0;FCT
10;[10, 11];81.0;FCT
10;[11, 1];198.0;FCT
10;[11, 2];196.0;FCT
10;[11, 3];999.0;FCT
10;[11, 4];311.0;FCT
10;[11, 5];495.0;FCT
10;[11, 6];490.0;FCT
10;[11, 7];710.0;FCT
10;[11, 8];89.0;FCT
10;[11, 9];780.0;FCT
10;[11, 10];142.0;FCT
10;[1, 12];91.0;FCT
10;[2, 12];104.0;FCT
10;[3, 12];999.0;FCT
10;[4, 12];241.0;FCT
10;[5, 12];274.0;FCT
10;[6, 12];253.0;FCT
10;[7, 12];999.0;FCT
10;[8, 12];32.0;FCT
10;[9, 12];611.0;FCT
10;[10, 12];65.0;FCT
10;[11, 12];373.0;FCT
10;[12, 1];109.0;FCT
10;[12, 2];121.0;FCT
10;[12, 3];847.0;FCT
10;[12, 4];235.0;FCT
10;[12, 5];294.0;FCT
10;[12, 6];267.0;FCT
10;[12, 7];825.0;FCT
10;[12, 8];69.0;FCT
10;[12, 9];579.0;FCT
10;[12, 10];87.0;FCT
10;[12, 11];289.0;FCT
10;[1, 2, 3, 4];468.0;FF
10;[1, 2, 3, 5];735.0;FF
10;[1, 2, 4, 5];243.0;FF
10;[1, 3, 4, 5];999.0;FF
10;[2, 3, 4, 5];999.0;FF
10;[1, 2, 3, 6];718.0;FF
10;[1, 2, 4, 6];292.0;FF
10;[1, 3, 4, 6];999.0;FF
10;[2, 3, 4, 6];999.0;FF
10;[1, 2, 5, 6];342.0;FF
10;[1, 3, 5, 6];999.0;FF
10;[2, 3, 5, 6];999.0;FF
10;[1, 4, 5, 6];663.0;FF
10;[2, 4, 5, 6];621.0;FF
10;[3, 4, 5, 6];999.0;FF
10;[1, 2, 3, 7];999.0;FF
10;[1, 2, 4, 7];934.0;FF
10;[1, 3, 4, 7];999.0;FF
10;[2, 3, 4, 7];999.0;FF
10;[1, 2, 5, 7];999.0;FF
10;[1, 3, 5, 7];999.0;FF
10;[2, 3, 5, 7];999.0;FF
10;[1, 4, 5, 7];999.0;FF
10;[2, 4, 5, 7];999.0;FF
10;[3, 4, 5, 7];999.0;FF
10;[1, 2, 6, 7];999.0;FF
10;[1, 3, 6, 7];999.0;FF
10;[2, 3, 6, 7];999.0;FF
10;[1, 4, 6, 7];999.0;FF
10;[2, 4, 6, 7];999.0;FF
10;[3, 4, 6, 7];999.0;FF
10;[1, 5, 6, 7];999.0;FF
10;[2, 5, 6, 7];999.0;FF
10;[3, 5, 6, 7];999.0;FF
10;[4, 5, 6, 7];999.0;FF
10;[1, 2, 3, 8];173.0;FF
10;[1, 2, 4, 8];49.0;FF
10;[1, 3, 4, 8];473.0;FF
10;[2, 3, 4, 8];514.0;FF
10;[1, 2, 5, 8];73.0;FF
10;[1, 3, 5, 8];534.0;FF
10;[2, 3, 5, 8];583.0;FF
10;[1, 4, 5, 8];163.0;FF
10;[2, 4, 5, 8];190.0;FF
10;[3, 4, 5, 8];999.0;FF
10;[1, 2, 6, 8];72.0;FF
10;[1, 3, 6, 8];497.0;FF
10;[2, 3, 6, 8];506.0;FF
10;[1, 4, 6, 8];179.0;FF
10;[2, 4, 6, 8];131.0;FF
10;[3, 4, 6, 8];999.0;FF
10;[1, 5, 6, 8];208.0;FF
10;[2, 5, 6, 8];196.0;FF
10;[3, 5, 6, 8];999.0;FF
10;[4, 5, 6, 8];415.0;FF
10;[1, 2, 7, 8];184.0;FF
10;[1, 3, 7, 8];999.0;FF
10;[2, 3, 7, 8];999.0;FF
10;[1, 4, 7, 8];482.0;FF
10;[2, 4, 7, 8];413.0;FF
10;[3, 4, 7, 8];999.0;FF
10;[1, 5, 7, 8];564.0;FF
10;[2, 5, 7, 8];612.0;FF
10;[3, 5, 7, 8];999.0;FF
10;[4, 5, 7, 8];999.0;FF
10;[1, 6, 7, 8];699.0;FF
10;[2, 6, 7, 8];589.0;FF
10;[3, 6, 7, 8];999.0;FF
10;[4, 6, 7, 8];999.0;FF
10;[5, 6, 7, 8];999.0;FF
10;[1, 2, 3, 9];999.0;FF
10;[1, 2, 4, 9];675.0;FF
10;[1, 3, 4, 9];999.0;FF
10;[2, 3, 4, 9];999.0;FF
10;[1, 2, 5, 9];871.0;FF
10;[1, 3, 5, 9];999.0;FF
10;[2, 3, 5, 9];999.0;FF
10;[1, 4, 5, 9];999.0;FF
10;[2, 4, 5, 9];999.0;FF
10;[3, 4, 5, 9];999.0;FF
10;[1, 2, 6, 9];924.0;FF
10;[1, 3, 6, 9];999.0;FF
10;[2, 3, 6, 9];999.0;FF
10;[1, 4, 6, 9];999.0;FF
10;[2, 4, 6, 9];999.0;FF
10;[3, 4, 6, 9];999.0;FF
10;[1, 5, 6, 9];999.0;FF
10;[2, 5, 6, 9];999.0;FF
10;[3, 5, 6, 9];999.0;FF
10;[4, 5, 6, 9];999.0;FF
10;[1, 2, 7, 9];999.0;FF
10;[1, 3, 7, 9];999.0;FF
10;[2, 3, 7, 9];999.0;FF
10;[1, 4, 7, 9];999.0;FF
10;[2, 4, 7, 9];999.0;FF
10;[3, 4, 7, 9];999.0;FF
10;[1, 5, 7, 9];999.0;FF
10;[2, 5, 7, 9];999.0;FF
10;[3, 5, 7, 9];999.0;FF
10;[4, 5, 7, 9];999.0;FF
10;[1, 6, 7, 9];999.0;FF
10;[2, 6, 7, 9];999.0;FF
10;[3, 6, 7, 9];999.0;FF
10;[4, 6, 7, 9];999.0;FF
10;[5, 6, 7, 9];999.0;FF
10;[1, 2, 8, 9];154.0;FF
10;[1, 3, 8, 9];999.0;FF
10;[2, 3, 8, 9];999.0;FF
10;[1, 4, 8, 9];394.0;FF
10;[2, 4, 8, 9];360.0;FF
10;[3, 4, 8, 9];999.0;FF
10;[1, 5, 8, 9];498.0;FF
10;[2, 5, 8, 9];549.0;FF
10;[3, 5, 8, 9];999.0;FF
10;[4, 5, 8, 9];999.0;FF
10;[1, 6, 8, 9];518.0;FF
10;[2, 6, 8, 9];477.0;FF
10;[3, 6, 8, 9];999.0;FF
10;[4, 6, 8, 9];761.0;FF
10;[5, 6, 8, 9];999.0;FF
10;[1, 7, 8, 9];947.0;FF
10;[2, 7, 8, 9];866.0;FF
10;[3, 7, 8, 9];999.0;FF
10;[4, 7, 8, 9];999.0;FF
10;[5, 7, 8, 9];999.0;FF
10;[6, 7, 8, 9];999.0;FF
10;[1, 2, 3, 10];259.0;FF
10;[1, 2, 4, 10];60.0;FF
10;[1, 3, 4, 10];602.0;FF
10;[2, 3, 4, 10];685.0;FF
10;[1, 2, 5, 10];91.0;FF
10;[1, 3, 5, 10];728.0;FF
10;[2, 3, 5, 10];902.0;FF
10;[1, 4, 5, 10];173.0;FF
10;[2, 4, 5, 10];221.0;FF
10;[3, 4, 5, 10];999.0;FF
10;[1, 2, 6, 10];86.0;FF
10;[1, 3, 6, 10];655.0;FF
10;[2, 3, 6, 10];732.0;FF
10;[1, 4, 6, 10];192.0;FF
10;[2, 4, 6, 10];183.0;FF
10;[3, 4, 6, 10];999.0;FF
10;[1, 5, 6, 10];218.0;FF
10;[2, 5, 6, 10];250.0;FF
10;[3, 5, 6, 10];999.0;FF
10;[4, 5, 6, 10];448.0;FF
10;[1, 2, 7, 10];321.0;FF
10;[1, 3, 7, 10];999.0;FF
10;[2, 3, 7, 10];999.0;FF
10;[1, 4, 7, 10];622.0;FF
10;[2, 4, 7, 10];733.0;FF
10;[3, 4, 7, 10];999.0;FF
10;[1, 5, 7, 10];591.0;FF
10;[2, 5, 7, 10];972.0;FF
10;[3, 5, 7, 10];999.0;FF
10;[4, 5, 7, 10];999.0;FF
10;[1, 6, 7, 10];892.0;FF
10;[2, 6, 7, 10];999.0;FF
10;[3, 6, 7, 10];999.0;FF
10;[4, 6, 7, 10];999.0;FF
10;[5, 6, 7, 10];999.0;FF
10;[1, 2, 8, 10];7.4;FF
10;[1, 3, 8, 10];99.0;FF
10;[2, 3, 8, 10];136.0;FF
10;[1, 4, 8, 10];23.0;FF
10;[2, 4, 8, 10];28.0;FF
10;[3, 4, 8, 10];301.0;FF
10;[1, 5, 8, 10];34.0;FF
10;[2, 5, 8, 10];48.0;FF
10;[3, 5, 8, 10];362.0;FF
10;[4, 5, 8, 10];94.0;FF
10;[1, 6, 8, 10];35.0;FF
10;[2, 6, 8, 10];36.0;FF
10;[3, 6, 8, 10];327.0;FF
10;[4, 6, 8, 10];80.0;FF
10;[5, 6, 8, 10];101.0;FF
10;[1, 7, 8, 10];109.0;FF
10;[2, 7, 8, 10];124.0;FF
10;[3, 7, 8, 10];715.0;FF
10;[4, 7, 8, 10];274.0;FF
10;[5, 7, 8, 10];309.0;FF
10;[6, 7, 8, 10];315.0;FF
10;[1, 2, 9, 10];230.0;FF
10;[1, 3, 9, 10];999.0;FF
10;[2, 3, 9, 10];999.0;FF
10;[1, 4, 9, 10];545.0;FF
10;[2, 4, 9, 10];546.0;FF
10;[3, 4, 9, 10];999.0;FF
10;[1, 5, 9, 10];666.0;FF
10;[2, 5, 9, 10];752.0;FF
10;[3, 5, 9, 10];999.0;FF
10;[4, 5, 9, 10];999.0;FF
10;[1, 6, 9, 10];777.0;FF
10;[2, 6, 9, 10];722.0;FF
10;[3, 6, 9, 10];999.0;FF
10;[4, 6, 9, 10];999.0;FF
10;[5, 6, 9, 10];999.0;FF
10;[1, 7, 9, 10];999.0;FF
10;[2, 7, 9, 10];999.0;FF
10;[3, 7, 9, 10];999.0;FF
10;[4, 7, 9, 10];999.0;FF
10;[5, 7, 9, 10];999.0;FF
10;[6, 7, 9, 10];999.0;FF
10;[1, 8, 9, 10];83.0;FF
10;[2, 8, 9, 10];115.0;FF
10;[3, 8, 9, 10];710.0;FF
10;[4, 8, 9, 10];228.0;FF
10;[5, 8, 9, 10];301.0;FF
10;[6, 8, 9, 10];290.0;FF
10;[7, 8, 9, 10];549.0;FF
10;[1, 2, 3, 11];999.0;FF
10;[1, 2, 4, 11];285.0;FF
10;[1, 3, 4, 11];999.0;FF
10;[2, 3, 4, 11];999.0;FF
10;[1, 2, 5, 11];460.0;FF
10;[1, 3, 5, 11];999.0;FF
10;[2, 3, 5, 11];999.0;FF
10;[1, 4, 5, 11];862.0;FF
10;[2, 4, 5, 11];855.0;FF
10;[3, 4, 5, 11];999.0;FF
10;[1, 2, 6, 11];474.0;FF
10;[1, 3, 6, 11];999.0;FF
10;[2, 3, 6, 11];999.0;FF
10;[1, 4, 6, 11];999.0;FF
10;[2, 4, 6, 11];762.0;FF
10;[3, 4, 6, 11];999.0;FF
10;[1, 5, 6, 11];999.0;FF
10;[2, 5, 6, 11];999.0;FF
10;[3, 5, 6, 11];999.0;FF
10;[4, 5, 6, 11];999.0;FF
10;[1, 2, 7, 11];861.0;FF
10;[1, 3, 7, 11];999.0;FF
10;[2, 3, 7, 11];999.0;FF
10;[1, 4, 7, 11];962.0;FF
10;[2, 4, 7, 11];999.0;FF
10;[3, 4, 7, 11];999.0;FF
10;[1, 5, 7, 11];999.0;FF
10;[2, 5, 7, 11];999.0;FF
10;[3, 5, 7, 11];999.0;FF
10;[4, 5, 7, 11];999.0;FF
10;[1, 6, 7, 11];999.0;FF
10;[2, 6, 7, 11];999.0;FF
10;[3, 6, 7, 11];999.0;FF
10;[4, 6, 7, 11];999.0;FF
10;[5, 6, 7, 11];999.0;FF
10;[1, 2, 8, 11];58.0;FF
10;[1, 3, 8, 11];636.0;FF
10;[2, 3, 8, 11];716.0;FF
10;[1, 4, 8, 11];134.0;FF
10;[2, 4, 8, 11];130.0;FF
10;[3, 4, 8, 11];999.0;FF
10;[1, 5, 8, 11];210.0;FF
10;[2, 5, 8, 11];231.0;FF
10;[3, 5, 8, 11];999.0;FF
10;[4, 5, 8, 11];433.0;FF
10;[1, 6, 8, 11];233.0;FF
10;[2, 6, 8, 11];200.0;FF
10;[3, 6, 8, 11];999.0;FF
10;[4, 6, 8, 11];431.0;FF
10;[5, 6, 8, 11];675.0;FF
10;[1, 7, 8, 11];391.0;FF
10;[2, 7, 8, 11];343.0;FF
10;[3, 7, 8, 11];999.0;FF
10;[4, 7, 8, 11];869.0;FF
10;[5, 7, 8, 11];999.0;FF
10;[6, 7, 8, 11];999.0;FF
10;[1, 2, 9, 11];999.0;FF
10;[1, 3, 9, 11];999.0;FF
10;[2, 3, 9, 11];999.0;FF
10;[1, 4, 9, 11];999.0;FF
10;[2, 4, 9, 11];999.0;FF
10;[3, 4, 9, 11];999.0;FF
10;[1, 5, 9, 11];999.0;FF
10;[2, 5, 9, 11];999.0;FF
10;[3, 5, 9, 11];999.0;FF
10;[4, 5, 9, 11];999.0;FF
10;[1, 6, 9, 11];999.0;FF
10;[2, 6, 9, 11];999.0;FF
10;[3, 6, 9, 11];999.0;FF
10;[4, 6, 9, 11];999.0;FF
10;[5, 6, 9, 11];999.0;FF
10;[1, 7, 9, 11];999.0;FF
10;[2, 7, 9, 11];999.0;FF
10;[3, 7, 9, 11];999.0;FF
10;[4, 7, 9, 11];999.0;FF
10;[5, 7, 9, 11];999.0;FF
10;[6, 7, 9, 11];999.0;FF
10;[1, 8, 9, 11];536.0;FF
10;[2, 8, 9, 11];421.0;FF
10;[3, 8, 9, 11];999.0;FF
10;[4, 8, 9, 11];999.0;FF
10;[5, 8, 9, 11];999.0;FF
10;[6, 8, 9, 11];999.0;FF
10;[7, 8, 9, 11];999.0;FF
10;[1, 2, 10, 11];89.0;FF
10;[1, 3, 10, 11];911.0;FF
10;[2, 3, 10, 11];983.0;FF
10;[1, 4, 10, 11];184.0;FF
10;[2, 4, 10, 11];180.0;FF
10;[3, 4, 10, 11];999.0;FF
10;[1, 5, 10, 11];264.0;FF
10;[2, 5, 10, 11];367.0;FF
10;[3, 5, 10, 11];999.0;FF
10;[4, 5, 10, 11];514.0;FF
10;[1, 6, 10, 11];279.0;FF
10;[2, 6, 10, 11];276.0;FF
10;[3, 6, 10, 11];999.0;FF
10;[4, 6, 10, 11];570.0;FF
10;[5, 6, 10, 11];841.0;FF
10;[1, 7, 10, 11];728.0;FF
10;[2, 7, 10, 11];730.0;FF
10;[3, 7, 10, 11];999.0;FF
10;[4, 7, 10, 11];999.0;FF
10;[5, 7, 10, 11];999.0;FF
10;[6, 7, 10, 11];999.0;FF
