race;horseNumber;odds;type
[1, 2];[1, 1];76.0;DBL
[1, 2];[2, 1];31.0;DBL
[1, 2];[3, 1];36.0;DBL
[1, 2];[4, 1];16.0;DBL
[1, 2];[5, 1];129.0;DBL
[1, 2];[6, 1];139.0;DBL
[1, 2];[7, 1];17.0;DBL
[1, 2];[8, 1];79.0;DBL
[1, 2];[9, 1];74.0;DBL
[1, 2];[10, 1];17.0;DBL
[1, 2];[11, 1];150.0;DBL
[1, 2];[12, 1];52.0;DBL
[1, 2];[13, 1];259.0;DBL
[1, 2];[14, 1];93.0;DBL
[1, 2];[1, 2];999.0;DBL
[1, 2];[2, 2];980.0;DBL
[1, 2];[3, 2];999.0;DBL
[1, 2];[4, 2];750.0;DBL
[1, 2];[5, 2];999.0;DBL
[1, 2];[6, 2];999.0;DBL
[1, 2];[7, 2];829.0;DBL
[1, 2];[8, 2];999.0;DBL
[1, 2];[9, 2];999.0;DBL
[1, 2];[10, 2];355.0;DBL
[1, 2];[11, 2];999.0;DBL
[1, 2];[12, 2];999.0;DBL
[1, 2];[13, 2];999.0;DBL
[1, 2];[14, 2];999.0;DBL
[1, 2];[1, 3];257.0;DBL
[1, 2];[2, 3];117.0;DBL
[1, 2];[3, 3];55.0;DBL
[1, 2];[4, 3];77.0;DBL
[1, 2];[5, 3];568.0;DBL
[1, 2];[6, 3];265.0;DBL
[1, 2];[7, 3];84.0;DBL
[1, 2];[8, 3];282.0;DBL
[1, 2];[9, 3];254.0;DBL
[1, 2];[10, 3];82.0;DBL
[1, 2];[11, 3];542.0;DBL
[1, 2];[12, 3];132.0;DBL
[1, 2];[13, 3];999.0;DBL
[1, 2];[14, 3];361.0;DBL
[1, 2];[1, 4];176.0;DBL
[1, 2];[2, 4];83.0;DBL
[1, 2];[3, 4];70.0;DBL
[1, 2];[4, 4];48.0;DBL
[1, 2];[5, 4];351.0;DBL
[1, 2];[6, 4];322.0;DBL
[1, 2];[7, 4];54.0;DBL
[1, 2];[8, 4];223.0;DBL
[1, 2];[9, 4];172.0;DBL
[1, 2];[10, 4];43.0;DBL
[1, 2];[11, 4];543.0;DBL
[1, 2];[12, 4];117.0;DBL
[1, 2];[13, 4];792.0;DBL
[1, 2];[14, 4];177.0;DBL
[1, 2];[1, 5];999.0;DBL
[1, 2];[2, 5];999.0;DBL
[1, 2];[3, 5];999.0;DBL
[1, 2];[4, 5];878.0;DBL
[1, 2];[5, 5];999.0;DBL
[1, 2];[6, 5];999.0;DBL
[1, 2];[7, 5];999.0;DBL
[1, 2];[8, 5];999.0;DBL
[1, 2];[9, 5];999.0;DBL
[1, 2];[10, 5];999.0;DBL
[1, 2];[11, 5];999.0;DBL
[1, 2];[12, 5];999.0;DBL
[1, 2];[13, 5];999.0;DBL
[1, 2];[14, 5];999.0;DBL
[1, 2];[1, 6];156.0;DBL
[1, 2];[2, 6];53.0;DBL
[1, 2];[3, 6];76.0;DBL
[1, 2];[4, 6];39.0;DBL
[1, 2];[5, 6];191.0;DBL
[1, 2];[6, 6];269.0;DBL
[1, 2];[7, 6];42.0;DBL
[1, 2];[8, 6];178.0;DBL
[1, 2];[9, 6];162.0;DBL
[1, 2];[10, 6];49.0;DBL
[1, 2];[11, 6];423.0;DBL
[1, 2];[12, 6];83.0;DBL
[1, 2];[13, 6];999.0;DBL
[1, 2];[14, 6];265.0;DBL
[1, 2];[1, 7];118.0;DBL
[1, 2];[2, 7];47.0;DBL
[1, 2];[3, 7];66.0;DBL
[1, 2];[4, 7];40.0;DBL
[1, 2];[5, 7];158.0;DBL
[1, 2];[6, 7];299.0;DBL
[1, 2];[7, 7];29.0;DBL
[1, 2];[8, 7];168.0;DBL
[1, 2];[9, 7];144.0;DBL
[1, 2];[10, 7];40.0;DBL
[1, 2];[11, 7];374.0;DBL
[1, 2];[12, 7];68.0;DBL
[1, 2];[13, 7];771.0;DBL
[1, 2];[14, 7];174.0;DBL
[1, 2];[1, 8];999.0;DBL
[1, 2];[2, 8];999.0;DBL
[1, 2];[3, 8];999.0;DBL
[1, 2];[4, 8];871.0;DBL
[1, 2];[5, 8];999.0;DBL
[1, 2];[6, 8];999.0;DBL
[1, 2];[7, 8];789.0;DBL
[1, 2];[8, 8];999.0;DBL
[1, 2];[9, 8];999.0;DBL
[1, 2];[10, 8];948.0;DBL
[1, 2];[11, 8];999.0;DBL
[1, 2];[12, 8];999.0;DBL
[1, 2];[13, 8];999.0;DBL
[1, 2];[14, 8];999.0;DBL
[1, 2];[1, 9];342.0;DBL
[1, 2];[2, 9];128.0;DBL
[1, 2];[3, 9];91.0;DBL
[1, 2];[4, 9];99.0;DBL
[1, 2];[5, 9];437.0;DBL
[1, 2];[6, 9];512.0;DBL
[1, 2];[7, 9];98.0;DBL
[1, 2];[8, 9];281.0;DBL
[1, 2];[9, 9];231.0;DBL
[1, 2];[10, 9];93.0;DBL
[1, 2];[11, 9];692.0;DBL
[1, 2];[12, 9];187.0;DBL
[1, 2];[13, 9];999.0;DBL
[1, 2];[14, 9];495.0;DBL
[1, 2];[1, 10];312.0;DBL
[1, 2];[2, 10];201.0;DBL
[1, 2];[3, 10];181.0;DBL
[1, 2];[4, 10];138.0;DBL
[1, 2];[5, 10];917.0;DBL
[1, 2];[6, 10];414.0;DBL
[1, 2];[7, 10];168.0;DBL
[1, 2];[8, 10];332.0;DBL
[1, 2];[9, 10];382.0;DBL
[1, 2];[10, 10];105.0;DBL
[1, 2];[11, 10];772.0;DBL
[1, 2];[12, 10];249.0;DBL
[1, 2];[13, 10];999.0;DBL
[1, 2];[14, 10];592.0;DBL
[1, 2];[1, 11];174.0;DBL
[1, 2];[2, 11];39.0;DBL
[1, 2];[3, 11];72.0;DBL
[1, 2];[4, 11];43.0;DBL
[1, 2];[5, 11];114.0;DBL
[1, 2];[6, 11];326.0;DBL
[1, 2];[7, 11];45.0;DBL
[1, 2];[8, 11];183.0;DBL
[1, 2];[9, 11];138.0;DBL
[1, 2];[10, 11];51.0;DBL
[1, 2];[11, 11];351.0;DBL
[1, 2];[12, 11];95.0;DBL
[1, 2];[13, 11];878.0;DBL
[1, 2];[14, 11];238.0;DBL
[1, 2];[1, 12];162.0;DBL
[1, 2];[2, 12];59.0;DBL
[1, 2];[3, 12];77.0;DBL
[1, 2];[4, 12];41.0;DBL
[1, 2];[5, 12];225.0;DBL
[1, 2];[6, 12];314.0;DBL
[1, 2];[7, 12];40.0;DBL
[1, 2];[8, 12];142.0;DBL
[1, 2];[9, 12];135.0;DBL
[1, 2];[10, 12];39.0;DBL
[1, 2];[11, 12];288.0;DBL
[1, 2];[12, 12];79.0;DBL
[1, 2];[13, 12];757.0;DBL
[1, 2];[14, 12];157.0;DBL
[1, 2];[1, 13];211.0;DBL
[1, 2];[2, 13];142.0;DBL
[1, 2];[3, 13];155.0;DBL
[1, 2];[4, 13];84.0;DBL
[1, 2];[5, 13];253.0;DBL
[1, 2];[6, 13];260.0;DBL
[1, 2];[7, 13];109.0;DBL
[1, 2];[8, 13];270.0;DBL
[1, 2];[9, 13];407.0;DBL
[1, 2];[10, 13];81.0;DBL
[1, 2];[11, 13];355.0;DBL
[1, 2];[12, 13];92.0;DBL
[1, 2];[13, 13];999.0;DBL
[1, 2];[14, 13];437.0;DBL
[1, 2];[1, 14];999.0;DBL
[1, 2];[2, 14];999.0;DBL
[1, 2];[3, 14];999.0;DBL
[1, 2];[4, 14];895.0;DBL
[1, 2];[5, 14];999.0;DBL
[1, 2];[6, 14];999.0;DBL
[1, 2];[7, 14];797.0;DBL
[1, 2];[8, 14];999.0;DBL
[1, 2];[9, 14];999.0;DBL
[1, 2];[10, 14];831.0;DBL
[1, 2];[11, 14];999.0;DBL
[1, 2];[12, 14];999.0;DBL
[1, 2];[13, 14];999.0;DBL
[1, 2];[14, 14];999.0;DBL
1;[1, 2];189.0;FCT
1;[2, 1];167.0;FCT
1;[1, 3];267.0;FCT
1;[2, 3];68.0;FCT
1;[3, 1];220.0;FCT
1;[3, 2];68.0;FCT
1;[1, 4];135.0;FCT
1;[2, 4];48.0;FCT
1;[3, 4];49.0;FCT
1;[4, 1];115.0;FCT
1;[4, 2];42.0;FCT
1;[4, 3];48.0;FCT
1;[1, 5];697.0;FCT
1;[2, 5];304.0;FCT
1;[3, 5];322.0;FCT
1;[4, 5];94.0;FCT
1;[5, 1];821.0;FCT
1;[5, 2];313.0;FCT
1;[5, 3];427.0;FCT
1;[5, 4];130.0;FCT
1;[1, 6];698.0;FCT
1;[2, 6];320.0;FCT
1;[3, 6];308.0;FCT
1;[4, 6];145.0;FCT
1;[5, 6];449.0;FCT
1;[6, 1];667.0;FCT
1;[6, 2];385.0;FCT
1;[6, 3];378.0;FCT
1;[6, 4];185.0;FCT
1;[6, 5];414.0;FCT
1;[1, 7];139.0;FCT
1;[2, 7];38.0;FCT
1;[3, 7];53.0;FCT
1;[4, 7];27.0;FCT
1;[5, 7];235.0;FCT
1;[6, 7];233.0;FCT
1;[7, 1];109.0;FCT
1;[7, 2];36.0;FCT
1;[7, 3];51.0;FCT
1;[7, 4];27.0;FCT
1;[7, 5];183.0;FCT
1;[7, 6];184.0;FCT
1;[1, 8];431.0;FCT
1;[2, 8];190.0;FCT
1;[3, 8];172.0;FCT
1;[4, 8];75.0;FCT
1;[5, 8];548.0;FCT
1;[6, 8];591.0;FCT
1;[7, 8];90.0;FCT
1;[8, 1];432.0;FCT
1;[8, 2];234.0;FCT
1;[8, 3];232.0;FCT
1;[8, 4];108.0;FCT
1;[8, 5];486.0;FCT
1;[8, 6];591.0;FCT
1;[8, 7];137.0;FCT
1;[1, 9];306.0;FCT
1;[2, 9];179.0;FCT
1;[3, 9];182.0;FCT
1;[4, 9];128.0;FCT
1;[5, 9];566.0;FCT
1;[6, 9];590.0;FCT
1;[7, 9];73.0;FCT
1;[8, 9];237.0;FCT
1;[9, 1];295.0;FCT
1;[9, 2];197.0;FCT
1;[9, 3];225.0;FCT
1;[9, 4];160.0;FCT
1;[9, 5];468.0;FCT
1;[9, 6];548.0;FCT
1;[9, 7];92.0;FCT
1;[9, 8];221.0;FCT
1;[1, 10];100.0;FCT
1;[2, 10];45.0;FCT
1;[3, 10];53.0;FCT
1;[4, 10];20.0;FCT
1;[5, 10];159.0;FCT
1;[6, 10];179.0;FCT
1;[7, 10];25.0;FCT
1;[8, 10];104.0;FCT
1;[9, 10];108.0;FCT
1;[10, 1];86.0;FCT
1;[10, 2];39.0;FCT
1;[10, 3];48.0;FCT
1;[10, 4];20.0;FCT
1;[10, 5];128.0;FCT
1;[10, 6];143.0;FCT
1;[10, 7];24.0;FCT
