race;horseNumber;odds;type
[7, 8];[1, 1];20.0;DBL
[7, 8];[2, 1];254.0;DBL
[7, 8];[3, 1];144.0;DBL
[7, 8];[4, 1];111.0;DBL
[7, 8];[5, 1];469.0;DBL
[7, 8];[6, 1];450.0;DBL
[7, 8];[7, 1];187.0;DBL
[7, 8];[8, 1];96.0;DBL
[7, 8];[9, 1];174.0;DBL
[7, 8];[10, 1];246.0;DBL
[7, 8];[11, 1];598.0;DBL
[7, 8];[12, 1];964.0;DBL
[7, 8];[1, 2];2.6;DBL
[7, 8];[2, 2];68.0;DBL
[7, 8];[3, 2];28.0;DBL
[7, 8];[4, 2];19.0;DBL
[7, 8];[5, 2];70.0;DBL
[7, 8];[6, 2];71.0;DBL
[7, 8];[7, 2];35.0;DBL
[7, 8];[8, 2];14.0;DBL
[7, 8];[9, 2];55.0;DBL
[7, 8];[10, 2];34.0;DBL
[7, 8];[11, 2];135.0;DBL
[7, 8];[12, 2];160.0;DBL
[7, 8];[1, 3];41.0;DBL
[7, 8];[2, 3];447.0;DBL
[7, 8];[3, 3];207.0;DBL
[7, 8];[4, 3];170.0;DBL
[7, 8];[5, 3];651.0;DBL
[7, 8];[6, 3];615.0;DBL
[7, 8];[7, 3];286.0;DBL
[7, 8];[8, 3];137.0;DBL
[7, 8];[9, 3];426.0;DBL
[7, 8];[10, 3];269.0;DBL
[7, 8];[11, 3];999.0;DBL
[7, 8];[12, 3];999.0;DBL
[7, 8];[1, 4];35.0;DBL
[7, 8];[2, 4];477.0;DBL
[7, 8];[3, 4];166.0;DBL
[7, 8];[4, 4];126.0;DBL
[7, 8];[5, 4];605.0;DBL
[7, 8];[6, 4];408.0;DBL
[7, 8];[7, 4];207.0;DBL
[7, 8];[8, 4];93.0;DBL
[7, 8];[9, 4];340.0;DBL
[7, 8];[10, 4];221.0;DBL
[7, 8];[11, 4];780.0;DBL
[7, 8];[12, 4];710.0;DBL
[7, 8];[1, 5];12.0;DBL
[7, 8];[2, 5];286.0;DBL
[7, 8];[3, 5];65.0;DBL
[7, 8];[4, 5];48.0;DBL
[7, 8];[5, 5];212.0;DBL
[7, 8];[6, 5];182.0;DBL
[7, 8];[7, 5];105.0;DBL
[7, 8];[8, 5];30.0;DBL
[7, 8];[9, 5];157.0;DBL
[7, 8];[10, 5];96.0;DBL
[7, 8];[11, 5];323.0;DBL
[7, 8];[12, 5];533.0;DBL
[7, 8];[1, 6];64.0;DBL
[7, 8];[2, 6];999.0;DBL
[7, 8];[3, 6];332.0;DBL
[7, 8];[4, 6];268.0;DBL
[7, 8];[5, 6];909.0;DBL
[7, 8];[6, 6];680.0;DBL
[7, 8];[7, 6];359.0;DBL
[7, 8];[8, 6];182.0;DBL
[7, 8];[9, 6];544.0;DBL
[7, 8];[10, 6];453.0;DBL
[7, 8];[11, 6];999.0;DBL
[7, 8];[12, 6];999.0;DBL
[7, 8];[1, 7];36.0;DBL
[7, 8];[2, 7];566.0;DBL
[7, 8];[3, 7];173.0;DBL
[7, 8];[4, 7];139.0;DBL
[7, 8];[5, 7];516.0;DBL
[7, 8];[6, 7];333.0;DBL
[7, 8];[7, 7];178.0;DBL
[7, 8];[8, 7];79.0;DBL
[7, 8];[9, 7];334.0;DBL
[7, 8];[10, 7];221.0;DBL
[7, 8];[11, 7];818.0;DBL
[7, 8];[12, 7];942.0;DBL
[7, 8];[1, 8];37.0;DBL
[7, 8];[2, 8];596.0;DBL
[7, 8];[3, 8];237.0;DBL
[7, 8];[4, 8];114.0;DBL
[7, 8];[5, 8];740.0;DBL
[7, 8];[6, 8];408.0;DBL
[7, 8];[7, 8];268.0;DBL
[7, 8];[8, 8];92.0;DBL
[7, 8];[9, 8];379.0;DBL
[7, 8];[10, 8];219.0;DBL
[7, 8];[11, 8];897.0;DBL
[7, 8];[12, 8];999.0;DBL
[7, 8];[1, 9];116.0;DBL
[7, 8];[2, 9];999.0;DBL
[7, 8];[3, 9];494.0;DBL
[7, 8];[4, 9];454.0;DBL
[7, 8];[5, 9];999.0;DBL
[7, 8];[6, 9];999.0;DBL
[7, 8];[7, 9];648.0;DBL
[7, 8];[8, 9];329.0;DBL
[7, 8];[9, 9];999.0;DBL
[7, 8];[10, 9];631.0;DBL
[7, 8];[11, 9];999.0;DBL
[7, 8];[12, 9];999.0;DBL
[7, 8];[1, 10];67.0;DBL
[7, 8];[2, 10];901.0;DBL
[7, 8];[3, 10];323.0;DBL
[7, 8];[4, 10];220.0;DBL
[7, 8];[5, 10];762.0;DBL
[7, 8];[6, 10];651.0;DBL
[7, 8];[7, 10];353.0;DBL
[7, 8];[8, 10];182.0;DBL
[7, 8];[9, 10];570.0;DBL
[7, 8];[10, 10];382.0;DBL
[7, 8];[11, 10];999.0;DBL
[7, 8];[12, 10];999.0;DBL
[7, 8];[1, 11];29.0;DBL
[7, 8];[2, 11];665.0;DBL
[7, 8];[3, 11];72.0;DBL
[7, 8];[4, 11];142.0;DBL
[7, 8];[5, 11];495.0;DBL
[7, 8];[6, 11];585.0;DBL
[7, 8];[7, 11];182.0;DBL
[7, 8];[8, 11];104.0;DBL
[7, 8];[9, 11];343.0;DBL
[7, 8];[10, 11];266.0;DBL
[7, 8];[11, 11];999.0;DBL
[7, 8];[12, 11];999.0;DBL
7;[1, 2];29.0;FCT
7;[2, 1];89.0;FCT
7;[1, 3];12.0;FCT
7;[2, 3];421.0;FCT
7;[3, 1];42.0;FCT
7;[3, 2];370.0;FCT
7;[1, 4];11.0;FCT
7;[2, 4];636.0;FCT
7;[3, 4];140.0;FCT
7;[4, 1];34.0;FCT
7;[4, 2];495.0;FCT
7;[4, 3];120.0;FCT
7;[1, 5];44.0;FCT
7;[2, 5];999.0;FCT
7;[3, 5];353.0;FCT
7;[4, 5];311.0;FCT
7;[5, 1];99.0;FCT
7;[5, 2];999.0;FCT
7;[5, 3];352.0;FCT
7;[5, 4];389.0;FCT
7;[1, 6];21.0;FCT
7;[2, 6];999.0;FCT
7;[3, 6];429.0;FCT
