race;horseNumber;odds;type
[7, 8];[1, 1];25.0;DBL
[7, 8];[2, 1];71.0;DBL
[7, 8];[3, 1];46.0;DBL
[7, 8];[4, 1];71.0;DBL
[7, 8];[5, 1];128.0;DBL
[7, 8];[6, 1];40.0;DBL
[7, 8];[7, 1];999.0;DBL
[7, 8];[8, 1];83.0;DBL
[7, 8];[9, 1];538.0;DBL
[7, 8];[10, 1];121.0;DBL
[7, 8];[11, 1];157.0;DBL
[7, 8];[12, 1];61.0;DBL
[7, 8];[13, 1];33.0;DBL
[7, 8];[14, 1];999.0;DBL
[7, 8];[1, 2];16.0;DBL
[7, 8];[2, 2];41.0;DBL
[7, 8];[3, 2];53.0;DBL
[7, 8];[4, 2];61.0;DBL
[7, 8];[5, 2];86.0;DBL
[7, 8];[6, 2];30.0;DBL
[7, 8];[7, 2];491.0;DBL
[7, 8];[8, 2];60.0;DBL
[7, 8];[9, 2];266.0;DBL
[7, 8];[10, 2];115.0;DBL
[7, 8];[11, 2];59.0;DBL
[7, 8];[12, 2];42.0;DBL
[7, 8];[13, 2];42.0;DBL
[7, 8];[14, 2];492.0;DBL
[7, 8];[1, 3];21.0;DBL
[7, 8];[2, 3];49.0;DBL
[7, 8];[3, 3];39.0;DBL
[7, 8];[4, 3];56.0;DBL
[7, 8];[5, 3];114.0;DBL
[7, 8];[6, 3];39.0;DBL
[7, 8];[7, 3];999.0;DBL
[7, 8];[8, 3];62.0;DBL
[7, 8];[9, 3];431.0;DBL
[7, 8];[10, 3];115.0;DBL
[7, 8];[11, 3];87.0;DBL
[7, 8];[12, 3];45.0;DBL
[7, 8];[13, 3];36.0;DBL
[7, 8];[14, 3];999.0;DBL
[7, 8];[1, 4];130.0;DBL
[7, 8];[2, 4];293.0;DBL
[7, 8];[3, 4];245.0;DBL
[7, 8];[4, 4];327.0;DBL
[7, 8];[5, 4];590.0;DBL
[7, 8];[6, 4];222.0;DBL
[7, 8];[7, 4];999.0;DBL
[7, 8];[8, 4];303.0;DBL
[7, 8];[9, 4];999.0;DBL
[7, 8];[10, 4];431.0;DBL
[7, 8];[11, 4];469.0;DBL
[7, 8];[12, 4];205.0;DBL
[7, 8];[13, 4];216.0;DBL
[7, 8];[14, 4];999.0;DBL
[7, 8];[1, 5];155.0;DBL
[7, 8];[2, 5];425.0;DBL
[7, 8];[3, 5];250.0;DBL
[7, 8];[4, 5];338.0;DBL
[7, 8];[5, 5];500.0;DBL
[7, 8];[6, 5];235.0;DBL
[7, 8];[7, 5];999.0;DBL
[7, 8];[8, 5];434.0;DBL
[7, 8];[9, 5];999.0;DBL
[7, 8];[10, 5];413.0;DBL
[7, 8];[11, 5];553.0;DBL
[7, 8];[12, 5];338.0;DBL
[7, 8];[13, 5];270.0;DBL
[7, 8];[14, 5];999.0;DBL
[7, 8];[1, 6];35.0;DBL
[7, 8];[2, 6];99.0;DBL
[7, 8];[3, 6];75.0;DBL
[7, 8];[4, 6];90.0;DBL
[7, 8];[5, 6];151.0;DBL
[7, 8];[6, 6];70.0;DBL
[7, 8];[7, 6];999.0;DBL
[7, 8];[8, 6];88.0;DBL
[7, 8];[9, 6];696.0;DBL
[7, 8];[10, 6];179.0;DBL
[7, 8];[11, 6];143.0;DBL
[7, 8];[12, 6];69.0;DBL
[7, 8];[13, 6];42.0;DBL
[7, 8];[14, 6];999.0;DBL
[7, 8];[1, 7];46.0;DBL
[7, 8];[2, 7];112.0;DBL
[7, 8];[3, 7];58.0;DBL
[7, 8];[4, 7];148.0;DBL
[7, 8];[5, 7];238.0;DBL
[7, 8];[6, 7];84.0;DBL
[7, 8];[7, 7];999.0;DBL
[7, 8];[8, 7];83.0;DBL
[7, 8];[9, 7];604.0;DBL
[7, 8];[10, 7];136.0;DBL
[7, 8];[11, 7];135.0;DBL
[7, 8];[12, 7];95.0;DBL
[7, 8];[13, 7];77.0;DBL
[7, 8];[14, 7];999.0;DBL
[7, 8];[1, 8];17.0;DBL
[7, 8];[2, 8];53.0;DBL
[7, 8];[3, 8];47.0;DBL
[7, 8];[4, 8];65.0;DBL
[7, 8];[5, 8];129.0;DBL
