race;horseNumber;odds;type
[3, 4];[1, 1];79.0;DBL
[3, 4];[2, 1];110.0;DBL
[3, 4];[3, 1];15.0;DBL
[3, 4];[4, 1];50.0;DBL
[3, 4];[5, 1];561.0;DBL
[3, 4];[6, 1];94.0;DBL
[3, 4];[7, 1];38.0;DBL
[3, 4];[8, 1];332.0;DBL
[3, 4];[9, 1];18.0;DBL
[3, 4];[10, 1];204.0;DBL
[3, 4];[11, 1];108.0;DBL
[3, 4];[12, 1];54.0;DBL
[3, 4];[1, 2];370.0;DBL
[3, 4];[2, 2];395.0;DBL
[3, 4];[3, 2];101.0;DBL
[3, 4];[4, 2];120.0;DBL
[3, 4];[5, 2];999.0;DBL
[3, 4];[6, 2];112.0;DBL
[3, 4];[7, 2];222.0;DBL
[3, 4];[8, 2];999.0;DBL
[3, 4];[9, 2];70.0;DBL
[3, 4];[10, 2];805.0;DBL
[3, 4];[11, 2];445.0;DBL
[3, 4];[12, 2];191.0;DBL
[3, 4];[1, 3];227.0;DBL
[3, 4];[2, 3];166.0;DBL
[3, 4];[3, 3];45.0;DBL
[3, 4];[4, 3];141.0;DBL
[3, 4];[5, 3];999.0;DBL
[3, 4];[6, 3];223.0;DBL
[3, 4];[7, 3];94.0;DBL
[3, 4];[8, 3];999.0;DBL
[3, 4];[9, 3];69.0;DBL
[3, 4];[10, 3];616.0;DBL
[3, 4];[11, 3];437.0;DBL
[3, 4];[12, 3];140.0;DBL
[3, 4];[1, 4];999.0;DBL
[3, 4];[2, 4];999.0;DBL
[3, 4];[3, 4];211.0;DBL
[3, 4];[4, 4];481.0;DBL
[3, 4];[5, 4];999.0;DBL
[3, 4];[6, 4];783.0;DBL
[3, 4];[7, 4];437.0;DBL
[3, 4];[8, 4];999.0;DBL
[3, 4];[9, 4];261.0;DBL
[3, 4];[10, 4];874.0;DBL
[3, 4];[11, 4];866.0;DBL
[3, 4];[12, 4];697.0;DBL
[3, 4];[1, 5];247.0;DBL
[3, 4];[2, 5];215.0;DBL
[3, 4];[3, 5];65.0;DBL
[3, 4];[4, 5];177.0;DBL
[3, 4];[5, 5];999.0;DBL
[3, 4];[6, 5];223.0;DBL
[3, 4];[7, 5];123.0;DBL
[3, 4];[8, 5];999.0;DBL
[3, 4];[9, 5];57.0;DBL
[3, 4];[10, 5];531.0;DBL
[3, 4];[11, 5];343.0;DBL
[3, 4];[12, 5];185.0;DBL
[3, 4];[1, 6];120.0;DBL
[3, 4];[2, 6];147.0;DBL
[3, 4];[3, 6];21.0;DBL
[3, 4];[4, 6];69.0;DBL
[3, 4];[5, 6];999.0;DBL
[3, 4];[6, 6];87.0;DBL
[3, 4];[7, 6];70.0;DBL
[3, 4];[8, 6];572.0;DBL
[3, 4];[9, 6];23.0;DBL
[3, 4];[10, 6];220.0;DBL
[3, 4];[11, 6];130.0;DBL
[3, 4];[12, 6];93.0;DBL
[3, 4];[1, 7];172.0;DBL
[3, 4];[2, 7];238.0;DBL
[3, 4];[3, 7];67.0;DBL
[3, 4];[4, 7];134.0;DBL
[3, 4];[5, 7];999.0;DBL
[3, 4];[6, 7];165.0;DBL
[3, 4];[7, 7];139.0;DBL
[3, 4];[8, 7];822.0;DBL
[3, 4];[9, 7];50.0;DBL
[3, 4];[10, 7];438.0;DBL
[3, 4];[11, 7];251.0;DBL
[3, 4];[12, 7];128.0;DBL
[3, 4];[1, 8];78.0;DBL
[3, 4];[2, 8];113.0;DBL
[3, 4];[3, 8];16.0;DBL
[3, 4];[4, 8];41.0;DBL
[3, 4];[5, 8];770.0;DBL
[3, 4];[6, 8];87.0;DBL
[3, 4];[7, 8];53.0;DBL
[3, 4];[8, 8];392.0;DBL
[3, 4];[9, 8];15.0;DBL
[3, 4];[10, 8];197.0;DBL
[3, 4];[11, 8];104.0;DBL
[3, 4];[12, 8];65.0;DBL
[3, 4];[1, 9];682.0;DBL
[3, 4];[2, 9];376.0;DBL
[3, 4];[3, 9];150.0;DBL
[3, 4];[4, 9];341.0;DBL
