race;horseNumber;odds;type
[9, 10];[1, 1];155.0;DBL
[9, 10];[2, 1];13.0;DBL
[9, 10];[3, 1];230.0;DBL
[9, 10];[4, 1];303.0;DBL
[9, 10];[5, 1];107.0;DBL
[9, 10];[6, 1];999.0;DBL
[9, 10];[7, 1];73.0;DBL
[9, 10];[8, 1];84.0;DBL
[9, 10];[9, 1];212.0;DBL
[9, 10];[10, 1];122.0;DBL
[9, 10];[11, 1];69.0;DBL
[9, 10];[12, 1];288.0;DBL
[9, 10];[13, 1];401.0;DBL
[9, 10];[14, 1];30.0;DBL
[9, 10];[1, 2];161.0;DBL
[9, 10];[2, 2];28.0;DBL
[9, 10];[3, 2];385.0;DBL
[9, 10];[4, 2];378.0;DBL
[9, 10];[5, 2];184.0;DBL
[9, 10];[6, 2];999.0;DBL
[9, 10];[7, 2];54.0;DBL
[9, 10];[8, 2];148.0;DBL
[9, 10];[9, 2];239.0;DBL
[9, 10];[10, 2];245.0;DBL
[9, 10];[11, 2];114.0;DBL
[9, 10];[12, 2];672.0;DBL
[9, 10];[13, 2];510.0;DBL
[9, 10];[14, 2];53.0;DBL
[9, 10];[1, 3];999.0;DBL
[9, 10];[2, 3];187.0;DBL
[9, 10];[3, 3];999.0;DBL
[9, 10];[4, 3];999.0;DBL
[9, 10];[5, 3];868.0;DBL
[9, 10];[6, 3];999.0;DBL
[9, 10];[7, 3];672.0;DBL
[9, 10];[8, 3];999.0;DBL
[9, 10];[9, 3];999.0;DBL
[9, 10];[10, 3];975.0;DBL
[9, 10];[11, 3];855.0;DBL
[9, 10];[12, 3];999.0;DBL
[9, 10];[13, 3];999.0;DBL
[9, 10];[14, 3];363.0;DBL
[9, 10];[1, 4];401.0;DBL
[9, 10];[2, 4];58.0;DBL
[9, 10];[3, 4];608.0;DBL
[9, 10];[4, 4];599.0;DBL
[9, 10];[5, 4];286.0;DBL
[9, 10];[6, 4];999.0;DBL
[9, 10];[7, 4];195.0;DBL
[9, 10];[8, 4];222.0;DBL
[9, 10];[9, 4];442.0;DBL
[9, 10];[10, 4];406.0;DBL
[9, 10];[11, 4];255.0;DBL
[9, 10];[12, 4];999.0;DBL
[9, 10];[13, 4];987.0;DBL
[9, 10];[14, 4];77.0;DBL
[9, 10];[1, 5];461.0;DBL
[9, 10];[2, 5];64.0;DBL
[9, 10];[3, 5];857.0;DBL
[9, 10];[4, 5];605.0;DBL
[9, 10];[5, 5];284.0;DBL
[9, 10];[6, 5];999.0;DBL
