race;horseNumber;odds;type
[1, 2];[1, 1];96.0;DBL
[1, 2];[2, 1];63.0;DBL
[1, 2];[3, 1];497.0;DBL
[1, 2];[4, 1];263.0;DBL
[1, 2];[5, 1];169.0;DBL
[1, 2];[6, 1];41.0;DBL
[1, 2];[7, 1];588.0;DBL
[1, 2];[8, 1];455.0;DBL
[1, 2];[9, 1];44.0;DBL
[1, 2];[10, 1];46.0;DBL
[1, 2];[11, 1];82.0;DBL
[1, 2];[12, 1];164.0;DBL
[1, 2];[1, 2];88.0;DBL
[1, 2];[2, 2];39.0;DBL
[1, 2];[3, 2];323.0;DBL
[1, 2];[4, 2];198.0;DBL
[1, 2];[5, 2];157.0;DBL
[1, 2];[6, 2];33.0;DBL
[1, 2];[7, 2];353.0;DBL
[1, 2];[8, 2];352.0;DBL
[1, 2];[9, 2];27.0;DBL
[1, 2];[10, 2];48.0;DBL
[1, 2];[11, 2];59.0;DBL
[1, 2];[12, 2];144.0;DBL
[1, 2];[1, 3];117.0;DBL
[1, 2];[2, 3];62.0;DBL
[1, 2];[3, 3];427.0;DBL
[1, 2];[4, 3];267.0;DBL
[1, 2];[5, 3];183.0;DBL
[1, 2];[6, 3];33.0;DBL
[1, 2];[7, 3];479.0;DBL
[1, 2];[8, 3];429.0;DBL
[1, 2];[9, 3];39.0;DBL
[1, 2];[10, 3];49.0;DBL
[1, 2];[11, 3];62.0;DBL
[1, 2];[12, 3];151.0;DBL
[1, 2];[1, 4];290.0;DBL
[1, 2];[2, 4];247.0;DBL
[1, 2];[3, 4];367.0;DBL
[1, 2];[4, 4];587.0;DBL
[1, 2];[5, 4];407.0;DBL
[1, 2];[6, 4];136.0;DBL
[1, 2];[7, 4];998.0;DBL
[1, 2];[8, 4];999.0;DBL
[1, 2];[9, 4];140.0;DBL
[1, 2];[10, 4];153.0;DBL
[1, 2];[11, 4];251.0;DBL
[1, 2];[12, 4];399.0;DBL
[1, 2];[1, 5];118.0;DBL
[1, 2];[2, 5];60.0;DBL
[1, 2];[3, 5];287.0;DBL
[1, 2];[4, 5];274.0;DBL
[1, 2];[5, 5];100.0;DBL
[1, 2];[6, 5];41.0;DBL
[1, 2];[7, 5];418.0;DBL
[1, 2];[8, 5];468.0;DBL
[1, 2];[9, 5];45.0;DBL
[1, 2];[10, 5];43.0;DBL
[1, 2];[11, 5];65.0;DBL
