race;horseNumber;odds;type
[2, 3];[1, 1];367.0;DBL
[2, 3];[2, 1];394.0;DBL
[2, 3];[3, 1];71.0;DBL
[2, 3];[4, 1];114.0;DBL
[2, 3];[5, 1];279.0;DBL
[2, 3];[6, 1];214.0;DBL
[2, 3];[7, 1];236.0;DBL
[2, 3];[8, 1];999.0;DBL
[2, 3];[9, 1];999.0;DBL
[2, 3];[10, 1];230.0;DBL
[2, 3];[11, 1];533.0;DBL
[2, 3];[12, 1];97.0;DBL
[2, 3];[1, 2];207.0;DBL
[2, 3];[2, 2];332.0;DBL
[2, 3];[3, 2];61.0;DBL
[2, 3];[4, 2];113.0;DBL
[2, 3];[5, 2];227.0;DBL
[2, 3];[6, 2];165.0;DBL
[2, 3];[7, 2];188.0;DBL
[2, 3];[8, 2];999.0;DBL
[2, 3];[9, 2];999.0;DBL
[2, 3];[10, 2];198.0;DBL
[2, 3];[11, 2];437.0;DBL
[2, 3];[12, 2];75.0;DBL
[2, 3];[1, 3];258.0;DBL
[2, 3];[2, 3];265.0;DBL
[2, 3];[3, 3];22.0;DBL
[2, 3];[4, 3];45.0;DBL
[2, 3];[5, 3];128.0;DBL
[2, 3];[6, 3];118.0;DBL
[2, 3];[7, 3];95.0;DBL
[2, 3];[8, 3];999.0;DBL
[2, 3];[9, 3];989.0;DBL
[2, 3];[10, 3];113.0;DBL
[2, 3];[11, 3];323.0;DBL
[2, 3];[12, 3];37.0;DBL
[2, 3];[1, 4];125.0;DBL
[2, 3];[2, 4];199.0;DBL
[2, 3];[3, 4];19.0;DBL
[2, 3];[4, 4];55.0;DBL
[2, 3];[5, 4];110.0;DBL
[2, 3];[6, 4];68.0;DBL
[2, 3];[7, 4];65.0;DBL
[2, 3];[8, 4];732.0;DBL
[2, 3];[9, 4];974.0;DBL
[2, 3];[10, 4];74.0;DBL
[2, 3];[11, 4];352.0;DBL
[2, 3];[12, 4];34.0;DBL
[2, 3];[1, 5];215.0;DBL
[2, 3];[2, 5];331.0;DBL
[2, 3];[3, 5];46.0;DBL
[2, 3];[4, 5];116.0;DBL
[2, 3];[5, 5];201.0;DBL
[2, 3];[6, 5];144.0;DBL
[2, 3];[7, 5];118.0;DBL
[2, 3];[8, 5];799.0;DBL
[2, 3];[9, 5];999.0;DBL
[2, 3];[10, 5];167.0;DBL
[2, 3];[11, 5];423.0;DBL
[2, 3];[12, 5];70.0;DBL
[2, 3];[1, 6];287.0;DBL
[2, 3];[2, 6];268.0;DBL
[2, 3];[3, 6];37.0;DBL
[2, 3];[4, 6];98.0;DBL
[2, 3];[5, 6];185.0;DBL
[2, 3];[6, 6];124.0;DBL
[2, 3];[7, 6];143.0;DBL
[2, 3];[8, 6];857.0;DBL
[2, 3];[9, 6];948.0;DBL
[2, 3];[10, 6];135.0;DBL
[2, 3];[11, 6];335.0;DBL
[2, 3];[12, 6];64.0;DBL
[2, 3];[1, 7];185.0;DBL
[2, 3];[2, 7];249.0;DBL
[2, 3];[3, 7];42.0;DBL
[2, 3];[4, 7];88.0;DBL
[2, 3];[5, 7];142.0;DBL
[2, 3];[6, 7];88.0;DBL
[2, 3];[7, 7];69.0;DBL
[2, 3];[8, 7];630.0;DBL
[2, 3];[9, 7];942.0;DBL
[2, 3];[10, 7];99.0;DBL
[2, 3];[11, 7];306.0;DBL
[2, 3];[12, 7];41.0;DBL
[2, 3];[1, 8];189.0;DBL
[2, 3];[2, 8];211.0;DBL
[2, 3];[3, 8];14.0;DBL
[2, 3];[4, 8];36.0;DBL
[2, 3];[5, 8];90.0;DBL
[2, 3];[6, 8];85.0;DBL
[2, 3];[7, 8];82.0;DBL
[2, 3];[8, 8];595.0;DBL
[2, 3];[9, 8];788.0;DBL
[2, 3];[10, 8];81.0;DBL
[2, 3];[11, 8];254.0;DBL
[2, 3];[12, 8];33.0;DBL
[2, 3];[1, 9];708.0;DBL
[2, 3];[2, 9];657.0;DBL
[2, 3];[3, 9];158.0;DBL
[2, 3];[4, 9];328.0;DBL
[2, 3];[5, 9];421.0;DBL
[2, 3];[6, 9];327.0;DBL
[2, 3];[7, 9];472.0;DBL
[2, 3];[8, 9];999.0;DBL
[2, 3];[9, 9];999.0;DBL
[2, 3];[10, 9];330.0;DBL
[2, 3];[11, 9];894.0;DBL
[2, 3];[12, 9];184.0;DBL
[2, 3];[1, 10];115.0;DBL
[2, 3];[2, 10];108.0;DBL
[2, 3];[3, 10];12.0;DBL
[2, 3];[4, 10];28.0;DBL
[2, 3];[5, 10];64.0;DBL
[2, 3];[6, 10];46.0;DBL
[2, 3];[7, 10];56.0;DBL
[2, 3];[8, 10];320.0;DBL
[2, 3];[9, 10];402.0;DBL
[2, 3];[10, 10];39.0;DBL
[2, 3];[11, 10];143.0;DBL
[2, 3];[12, 10];19.0;DBL
